,BTC,ETH,XRP,LTC,DASH,XEM,DOGE,XMR,XLM,DGB,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,0,-0.188467858786521,0.697972004383054,0.177139855041071,0.0637236678637279,0.149745437398213,0.0248238606111414,-0.0564534925117896,-0.0911191606865225,0.442789193088406,0.0920919815410823,0,0,0.0827918227039732
ETH,0.901694752223181,0,0.824621812663916,-0.733962843451269,1.43449957387218,0.0921230343015511,0.614195939540378,-1.3417379628476,-0.150120188840562,0.00341612394196611,0.166700354225158,0,0,5.04820671296875,0.194273130598005
XRP,0,0,0,0.22933369987453,0.112012665100284,0.0655371341946206,0,-0.220890805187706,-0.0278038985085672,0,0,0.27102368150239,0,0,0.00433679326499975
LTC,0.756908423162316,-0.145735169358142,-0.227421012686072,0,0.547819977835069,-0.0671055456812869,0.198671174736818,0,0.143985784304492,0.0567843858437397,-0.406611044307934,0,0,0,0
DASH,0.287060469111695,-0.0759045792986352,0.154259485842275,0.113060901664639,0,-0.0564950892080098,-0.162145743722871,-0.194743949814626,0.152810001167778,0.235108956805268,-0.415636510737491,0.108105999714576,0,0,-0.0940131159509534
XEM,1.15617592452062,0.206641915959874,-0.143997230069692,0,0,0,0,0,0.560847619652073,0.398415201073398,0.461801212538132,0.577796498825756,0,-3.0084622870887,0
DOGE,0.354750529423634,0.0468055622290457,-0.224219795196717,0.13327539423633,0,-0.036502167345762,0,0.26907608897267,0.0528763063954502,0.0794221649098316,0,-0.222430377901937,0,0,0.074300271341935
XMR,0.864820835762021,-0.18468099370765,0.158187324760637,0,0,-0.0675814401525493,0,0,0.0377148143896007,0,0.556600567469855,0,0,0,0.0164618751696467
XLM,0.100971920987911,0.193512594517,0.385690171841397,0.285824862976825,0.307896394495917,0.183025180176583,-0.123544486114346,0.0765360895425454,0,-0.0817934928872568,0,-0.183555205686573,0,1.61417062161578,0.343663036777367
DGB,0,-0.0415303030282994,0,0.280333290539502,0,0.0440626845395138,0,-0.54755342879375,-0.234689051693841,0,0,0.167346535850025,0,0,0
BV010082.Index,-0.310978133793685,0.0673149767111215,-0.159366266434326,0,0,0.0705715098797377,-0.0303116434907478,-3.46944695195361e-18,0.0202094938276609,-0.0817511056340617,0,-0.123675811086201,1.15835951333074,0.0409694174079674,-0.16000831860543
CVIX.Index,0.149019895051989,-0.122378409754821,0.0122679913509482,-0.23528488042617,0.376089647394378,0,0.297110398722628,0,-0.0636402024606909,0.0466869704246894,0.49442839546052,0,0,0,0.207824532042252
DXY.Curncy,-0.017700031241629,-0.00148031676615397,0,0,0.0398049820445972,0.00911157247320251,0,-0.0073433427269437,-0.00513501634504709,0.00160600201113253,0.180303546062382,0.0484764658977061,0,-0.0683208623953881,0
SPX.Index,0,0,0,0,0,-0.0152749787019884,0,0.00265430760897642,0.0422299638394185,0,0,-0.0717896521160403,0,0,-0.075670873300057
VIX.Index,0.216296148780591,0.321794254237101,-0.410064300227145,-0.0825048331459557,0.0925041970467064,-0.184846331520083,-0.795943026145551,0.242681567874931,0.580056932895059,-0.394010582651564,-0.604380409098607,0.556209874044016,0,-4.54519916940267,0
