,BTC,XRP,ETH,LTC,DOGE,DASH,XLM,XMR,XEM,DGB,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,0.0386960043503871,0.0557614262450418,0.894747004900531,-0.0962224308310323,0.0629560484948285,-0.0317895212633917,0.210509458599119,0,0.0456473422787018,0.104659147400543,-0.0384602598623815,0,0,0.0640986628936718
XRP,0.347741390104115,0,0.105227012931806,0,-0.0610782604218363,-0.0425838874679537,0.691126561566468,-0.637511983864016,-8.67361737988404e-19,0.146920021935649,-0.943685585024233,-0.149380027901198,0,1.4752314602425,-0.0418553308343914
ETH,0,-0.0559352112252872,0,0.197009938127417,-0.147124322806977,0.0361683733681053,-0.0694564230149287,0,0,0.0774749828464286,0,0,0,0,0.166720834372006
LTC,0.801879614804299,-0.0106707897955246,0.0262883655599019,0,0.0865723342365753,-0.0598586289543725,0,-0.0420588731079265,-0.00222552211916162,-0.0307099758698014,0,0,0,0,-0.0319113372341519
DOGE,-1.12619749875789,-1.73472347597681e-18,0.0666570444073641,1.95461420569706,0,0.176696552964265,0.702127713558021,0.506486666789045,-0.107602948058311,-0.319286181326094,0.788618322765368,1.11984850495383,0,0,-0.0242252124909642
DASH,0.393975002665623,0.299351781140232,-0.395928490098789,0,0,0,-0.333723318617804,-0.385426756819639,-0.0949761326156986,0.0554489350616462,0.100550378882062,0,0,0,-0.0243537545119805
XLM,0,0,0.127395261532637,-0.214595946775034,0.366582138151069,-0.0139384256218692,0,-0.020919534697623,0.148361500910111,0.121481124296969,-0.721313224893504,1.1740688705054,0,0,-0.274107395649021
XMR,0.726992121287715,-0.094268008811922,-0.109797881279778,0,0.0245275285194054,-0.0858232288140796,0,0,-0.0846855701091615,0,0.972484784926061,0,0,0,0
XEM,0,0,0.209211103118858,0,0.0803244465397048,0,0.315824593267884,-0.0184531821775538,0,-3.46944695195361e-18,0,-3.399767503721,0,0,0
DGB,1.04983660124225,-0.0266956589273823,-0.215659323462981,0,-0.636494268961992,0.136826080327941,0.286402520393115,0,0.173467988099052,0,0,0,0,0,0.154727058648439
BV010082.Index,0.00163514043612671,0,-8.67361737988404e-19,0.0731721132402166,0.0290887939686169,0.00898532874834502,0.0297126182321618,-0.00238533447330853,0.0213086032042859,-0.0639471661078546,0,-0.371660759222337,0,0.209788450764769,0.0168268395014835
CVIX.Index,0,-0.129992715884374,-0.0744530928080105,0.126928755088942,0.0204359685685281,-0.0630194973259639,-0.0603988428112351,-0.0310739567213417,-0.034782400909969,-0.0234943265565558,-0.0216765961133305,0,0.563413296240154,0,0.121612214763204
DXY.Curncy,0,0.00283164205075132,0,-0.0265985968855362,0.0153815721381762,0,-0.0539864810083187,0.0348288400708461,0.00504367739099261,0,0,0.111486050066689,0,0,-0.0417249325194348
SPX.Index,0,0.0408453386095955,-0.0472891898180404,0,-0.0128070118596232,0,0,0,0,0.00364479553131634,0.0280916947893028,0,0,0,-0.119849818948842
VIX.Index,0,0.115609677905235,0.00465456363283796,-0.159927988191822,-0.254158831622318,0.0221132836095333,0.410725023910176,0,-0.129389889582301,0.244076011476353,0,0.088670855239891,0,-4.98544060587948,0
