,BTC,ETH,XRP,LTC,XEM,DASH,DOGE,XMR,XLM,DGB,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,0,-0.186655240475551,0.69361988734319,0.0680148791611515,0.157460134170346,0.140651536457275,0.024938047184414,-0.0543505299494256,-0.0905382735072085,0.413194801112912,0.0885030090244983,0,0,0.086780906101112
ETH,1.91116632041991,0,0.541382214886218,-0.944438360025863,-0.253781268653797,0.530003938362168,0.147837593530642,-1.58034850777008,0.183203587543024,0.331670538930607,0,0,0,0,0
XRP,-0.0610300021882789,0.0300183394735322,0,0.20537436385565,0.0543666259570902,0.147901855100324,0,-0.161782542792573,0,0,0,0.311497023746413,0,0,0
LTC,1.24456910446412,-0.324506756776213,-0.246088478084301,0,-0.133838137479147,0.234782460585975,0.258752398804351,-0.49317121784112,0.196274292880997,0.102563243590561,-0.489949130754763,0.104702018987443,0,0,-0.0377565809796633
XEM,1.18226092390505,0.220144062842234,-0.174771160573101,0,0,-0.0562776931749534,0,0,0.571367758437431,0.401629336128266,0.429422765968765,0.583340915930636,0,-2.89554416514827,0
DASH,0,0,0.215552159672809,0.0556010137428603,-0.0311424569771905,0,0,0.0111867448893838,0.141676723593852,0.213035903284266,-0.409079760273746,0,0,0,-0.0675126382136782
DOGE,0.350291287151597,0.0476919897354117,-0.224403292246372,0.135926589841157,-0.0362998248990257,0,0,0.269987625863742,0.05147916717214,0.0785877082366316,0,-0.224704634451572,0,0,0.0757581494462776
XMR,1.15959119751772,-0.172849752607013,0.257909632631975,-0.313049231768516,-0.0959555713584986,0.0519721608554665,0,0,0.148985909509741,0.055166040203988,0,-0.171906780256308,0,0,0.0279481026969338
XLM,0.00113765071382347,0.165814260449754,0,0.290173740649144,0.176245344315924,0.0833384476782309,-0.10523320626181,0,0,-0.158076771687715,0.703916436361704,-0.301958084954381,0,0,0.246862467765693
DGB,-0.822596909718814,0.342107817236388,0.080876655058981,0.711958584142102,0.0782013377655038,0,-0.290065686863036,0.181503052713679,-0.187828670436019,0,0,0,0,-1.24142901686825,-0.00457997028208582
BV010082.Index,-0.26310127526905,0.023794180679377,-0.378779135295042,0,0.0822982177975851,-0.0811966565108367,0,0,0,-0.0438995141497339,0,-0.0711409048965631,1.63543804708273,0.561368942262677,-0.142062868789502
CVIX.Index,0.471871150548392,-0.11183460634394,0.125061337180673,-0.430025837447816,0.0360983806567973,0.351527971459871,0,-0.0650335503011951,-0.118325358143362,0.0743801914164502,0.337986404734342,0,-1.37620153072529,0,0.249452908902161
DXY.Curncy,0,0,2.16840434497101e-19,0,0.00416450431309119,0.0393137164918139,0,-0.00779122038989996,-0.00525980268647119,0.00248857942350468,0.173521521782541,0.036236735884387,0,0,0.00966030691699439
SPX.Index,0,-0.0046083728616894,0,0,-0.0174800548095287,0,0,0.0104134389527754,0.0400739163070275,0,1.0842021724855e-19,-0.0786941355618247,0,0,-0.0760447652472894
VIX.Index,0.27765051751711,0.278924146617922,-0.701752565626825,0,-0.191567289305844,0,-0.81969485856971,0.247862123786111,0.583336366578992,-0.33885029893394,-0.583113486490953,0.683428708021747,0,-4.28417578353194,0
