,BTC,ETH,XRP,LTC,XMR,ETC,DASH,XEM,DOGE,XLM,DGB,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,0.196375762545405,0.00464475748033548,0.151460062540797,0,-0.0632277885239379,0.0144986585602753,0,0.088451470487471,0.0690566819956099,0.0464177898163995,-0.0422475732431149,-0.30367630961608,0,0,0
ETH,0.448055388490972,0,0.0449977645470313,0,0.0529134790378384,-0.142447734798868,0.308682548530988,0.0382395180858009,0.255227568609414,0.215293740464734,0.132361577303881,0,0,0,0,0.15217580825445
XRP,0.554487927987479,-0.596864558131806,0,0.0295065022893895,0.0134363778026054,-0.0249694980656462,0,0.229595837895579,0.14428082341336,0.233494528489761,0,0.0232186135278104,0,0,0,0.211680858983841
LTC,0.585696875181321,0,0,0,0.01609209960203,0,0.0143670757660897,0,0.121894640456275,0,0.0103881416253222,0,0,0,0,0.00324240163737729
XMR,0,0.35426432507745,-0.934680733296245,0.674389069517031,0,0,0.439036118079214,-0.577216267942634,0,0.74269495092184,-0.0125554709180227,0,0.890758642814482,0,0,-0.17144856683078
ETC,-1.46126886281135,0,0.249792052036693,0.880750718052038,-0.0979840918557204,0,0.163371122493361,-0.319660058270138,-1.0010411445411,0.164824539530384,0.143962936019721,0.470852774860506,0.0325784503100465,0,0,-0.522002202250333
DASH,0,6.93889390390723e-18,0,0.181743811412395,0.0528089236749724,0.0947899905172883,0,0.152998824067743,0,0.0958404912421795,-0.108690736706066,0,0,0,0,-0.191215971824927
XEM,0.257876117179887,0.44368200358284,0.0420480649847193,-0.331371122285342,0.0121840997273156,0,0.316727538287506,0,0,0.0525898906824737,0.158250778196245,0,0,0,0,-0.21429998653031
DOGE,-0.305096037886418,0.00439265425042919,0,0,0,-0.17473830662793,0,0,0,0.343840883009253,-0.0251351441891747,-0.736857238317582,0,0,0,0.116014745027698
XLM,0,0,0.496038909783803,0,0.00227837314291251,-0.0705022569607415,0,0.0778633763967794,0,0,0,0,0,0,0,0.136129724860192
DGB,-0.157539679080976,0.397783049862513,0.275781430566341,0,-0.0143228893617463,-0.42429558390196,0,0,-0.395548176378281,0.298011131585979,0,0,0,0,0,0.0898936590657483
BV010082.Index,-0.18713613198018,0,0,-0.199445942448421,0.0273653436417002,-0.0241932825085327,-4.33680868994202e-19,0.0289006195032752,-0.112559257776291,-0.0550527208598854,0.00422377810907672,0,0,0.803291828907271,0,0.0666490730040566
CVIX.Index,0,0.220712548708441,0.119202280977968,-0.150230854208381,-0.0384375042916671,-0.0890911596020824,0.0518311514934639,0.0351150852425965,0,0,0.0758626883102958,0,0,0,0,0.125373969294118
DXY.Curncy,0,0.0106111866976648,0.0382695655923236,0.0477397604918973,0.0014718206330609,0.000660560512904855,0.033085139275361,-0.022558551290457,-0.0227396646935153,0.00585867406648709,-0.0250107243943364,0.210866612749238,-0.0396647590653122,0,0,0.0063671547232679
SPX.Index,-0.0406595180075326,0,0.0160828913988458,0,0.00513198048277691,-0.00725770929716319,0.0246853626128349,0.0160087174781848,0.0299557491298196,-0.00953912790717062,0.011395206479899,0,0,0,0,-0.0647852206365281
VIX.Index,0,-0.0704987176899553,0.110701789855997,0.0552029938347886,0,0.170399641573614,0,0,0.323015082450961,-0.324536486676941,0.122579196658579,0.00408096512796469,1.55710523391974,0,-6.43990725810108,0
