,BTC,ETH,XRP,LTC,DASH,XEM,XMR,DOGE,XLM,DGB,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,0.00947631251618897,0,0.512217735342794,0,0.0726726704512802,0.161986217195385,0.00259554549193131,0,0.0440921477397827,0,0,0,0,0
ETH,1.49520250634483,0,-0.338125717675406,0,-0.0296938368991439,-0.10965619577137,-1.72559892269731,0.695452746676527,0.0771877064118806,0.755886394963452,0,0.846843134433686,0,7.19463664748001,-0.168178556822587
XRP,0,-0.012168594541655,0,0.028032953100749,0,0.0473206719541076,0,0,0,0.111053178660012,0,0.389583538939712,0,0,-0.160285640328989
LTC,1.41524217530941,-0.177867186181581,0,0,0,-0.183764348532092,-0.127570411209088,0.185661889642952,0.0854982491946833,0.123949617895723,-0.0567563673857278,0,0,0,-0.0426454530609082
DASH,0.174503924634723,0.210180245872257,-0.207256265358507,0.125708227012003,0,0,0.0422520982531742,-0.241657487164041,0.24022249444874,-0.210073206912944,-0.874544786508211,0.387553676452908,0,0,-0.162219490533107
XEM,1.31529108557025,0,0,-0.154775358641143,0.55190480962026,0,0,0,0.61686341782035,0.209071695908709,0.431835697153694,0,0,-3.46510744798729,0
XMR,1.33282279112029,-0.0952855684195192,0,-0.144200352225786,0,-0.098058222130357,0,0,0.0698490836393968,0.0994713542250243,0.65030023864931,0,0,0,0.139452231490738
DOGE,0.615075606048475,0,0,0.0847622899209571,0.214348310258795,0.00916988571976001,0.138978121498415,0,3.46944695195361e-18,-0.0245788612826246,0,0,0,0,0.0565803151204624
XLM,0,0.210422189887931,0.662511476932707,0.10953045805725,0.0407654238597618,0.159717444613307,0.14671151653541,0,0,-0.129471247477705,0,-0.142067556949133,0,2.90231766638846,0.426873251781758
DGB,0.893890839893203,0.408937399841545,-1.01162568105871,-0.665974527078754,0.506549343999419,-0.100974736875206,0,-0.29626918762383,0.43545804150662,0,0.44267249182976,1.88824715759516,0,0,-0.352399757817395
BV010082.Index,-0.204489676942422,0.030628336432625,0,0,0.146115442072437,0.0613726988544376,0,-0.157669177501533,-0.00626831176648556,0.0238831734151237,0,0,0,0.262078533548145,-0.0591814359249205
CVIX.Index,-0.0705556103218552,-0.148759401509828,0.201580653636737,-0.0386514570550953,0.364124587603016,-0.0128014353906135,0.00643480210069773,-0.0736488915272355,0.0791090198835957,0.078711209217468,0.0922527190020928,0,-0.0916455867646959,1.98249600905152,0.339846934612839
DXY.Curncy,0,0.00441359500376023,0.0634186103932884,3.46944695195361e-18,0.0477917850496347,-0.00215012394899353,0,-0.0344322019536959,0.0246695365676795,-0.0499121162827399,0.0940241588460923,0.073631642896263,0,0,0.00650397183720802
SPX.Index,0,-0.0161490533929767,-0.00403966501888858,0,0.0396846396021234,-0.0146936911235602,0,0,0.0272633686441098,-0.0138452122341425,0.0454957533252856,-0.0891075059967968,0,0,-0.0676403641290578
VIX.Index,0,0.067689429685079,-0.527192635581222,-0.106626752332842,0.537995296165245,-0.101650374112049,-0.206407156514372,-0.608014586267011,0.452740748333043,-0.298701137343909,0.265873924096826,0.832096045485719,0,-1.62247603011452,0
