,BTC,LTC,XRP,ETH,DASH,DOGE,XLM,XMR,DGB,XEM,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,0.153250973937703,0.0248425439775052,0.0161211002185214,0.027341432635913,0,0.0979931829257479,0.337853691962261,0.039850613646099,-0.0349556054067843,-0.133074906530002,0.0491049334809769,0,0,-0.0622760781875243
LTC,0.552663116518934,0,0.151479303138061,-0.0337298294283958,0.104715350625047,0.146982350056102,0,0,-0.00611850119473585,0,0.0891538200755915,0.187000190882326,0,0,0.0613093959068066
XRP,0.724878734504774,-0.311358836607338,0,-0.0989117131544383,0,0.898828089231057,0.459264100298362,-0.789251638976489,0,-0.0988496523147684,0,0,0,0,-0.206696156005006
ETH,0.34037125484059,-2.24482426649822,-0.288950530511171,0,0.231376401863674,1.90571798180373,0.7192550416528,0.0188419729129461,-0.0239324106294008,-0.464196827450598,1.17080382887066,-2.77555756156289e-17,9.25207575997185,-0.238626646095996,0.257947331177785
DASH,-0.145088161568853,0.416658307736357,-0.0667680806083186,-0.0376159581200186,0,0.519401073644685,-0.128964133720259,-0.139312481894982,0.0452620430742853,0.0861551227693144,0,-0.191834921633592,0,0,-0.204572010083916
DOGE,0.180158239561722,0.279844603590954,0.129456260620492,0.0386824594503134,0,0,0.0414720070348791,0.394248016045969,0.00481964814253789,-0.0406964373104072,0,0,0,0,0.0176207125739968
XLM,0,0,0,0.092030973574451,0.131688611871764,0,0,0.00904188949895583,-0.0289289079478117,0.12425531798006,0,0,0,0,0
XMR,0.481248395718225,-0.231232015523029,-0.215513124843041,0,0.00561865445543273,0.652892147938849,0.463708520436001,0,0.0654409474553577,0,-0.486110640691431,0,0,0,0.0724686385733501
DGB,-2.9602486938245,0.222703149049885,0.0386718603938086,0.686484220300379,0.712066376895993,5.55111512312578e-17,0.628706817555692,1.72026175007015,0,0.588927667456625,-0.49482605312893,1.79297729868709,-14.1410309952162,0,-1.42056191924533
XEM,1.41997465259688,-1.80153699232418,-0.0629858098799022,-0.364842495011562,-0.284419057333079,1.50683032886991,1.45838140863338,-0.50859408758522,0.116107062072385,0,0,0,1.89063296252962,0,-0.282075473824191
BV010082.Index,0,0.74118266939303,0.0774944942070968,0.0530559764664508,-0.575981550689118,-0.272274630540599,-0.170445331847605,-0.195850979635105,0.00738112669761719,0.158073830658444,0,-0.319651793921229,1.73223928784217,2.01442623126333,0.353758305254924
CVIX.Index,0,0.195086471813203,0,0.00461529863663003,-0.0145711583552112,-0.0405244711355375,-0.387134212481158,-0.292804079283511,-0.00152971884565621,0.0607711310484206,0,0,1.75995617450174,0.469984274442286,0.134851984466321
DXY.Curncy,0,0.0294585470772036,-0.0286715937226505,0.013163735395489,0,0,-0.0160038599062801,0.0360667547840656,-0.0209107986840923,0.0106825551388299,0.0443074295562521,0,0,0,-0.0181651620794328
SPX.Index,0,-8.67361737988404e-19,-0.0651112266782304,-0.00727712691105619,0,0.0978049340652979,0.018942792135031,0,0,-0.0028993254789757,0.104115649710909,-0.102988256825215,0,0,-0.150787579571583
VIX.Index,0.414386404321416,0,-0.341645397699276,0.0907315327067678,-0.579419437156171,0.327002895524968,0.197536664813285,0.0922603280736749,0.112085748604577,-0.0396990984961023,0.47790476374638,0,-0.477964854798637,-5.1198727616669,0
