,BTC,ETH,XRP,LTC,XEM,DASH,ETC,XMR,XLM,DOGE,ZEC,NEO,DGB,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,-0.320201474773167,-0.0431510661575597,-0.0154700645084775,0,0,0.376605574056825,0.343295697054963,0.0339950408252962,0,-0.222177080505793,-0.0892767086987905,0.142728129153073,0.225543897912265,0,0,0,-0.0464160695760345
ETH,0,0,0.0642825007089137,0,-0.126735903855336,-0.0991553438923499,0.281323451918022,0.825932464232166,-0.108203347792017,0.0795943671127619,-0.472048857600094,0.0193155446646065,0.0455424443812738,0,0,0,0,0
XRP,0,-6.93889390390723e-18,0,0,-0.56666637777822,0.0722224195704494,0.503670863563099,-0.373661872237302,0.898388512010956,-0.429821446653858,0.377338428209327,0.275450566617999,-0.793356058604437,0,0.234583764859486,0,0,0
LTC,-0.181303739268648,0,0.0749500071513607,0,0,0.132055870407941,0.248047860336561,0,0.0783797615333171,0.215268501338704,0,0,0.0740609076759754,0,-0.0566312331918732,0,0,0
XEM,-0.309889165918184,0,0.122453048567433,0,0,0.187484378406797,0,0.392959135238988,0,-0.192233558848449,-0.385143577090749,0.480394123748262,0.455303533733901,0,0,0,0,-0.612533173266525
DASH,-0.207649885831914,-5.07400179789141e-06,-0.0683240889446508,0,0.163408731987465,0,0.0606473555378755,-0.22590933725308,0.0501578835213583,-0.151084456664622,0.260669881058998,0.127423438238957,0.0463365605399219,0,0,0,0,-0.183718493341673
ETC,0.166963917527623,0.363146829581673,-0.0422656265629524,0.195835521932954,0,-0.145245702513721,0,0.057868343598479,-0.00320450817517358,0.019139723715448,0.360564147157607,-0.128024132590384,-0.0918168030467008,0,0,0,0,0.314988587284173
XMR,0.141906445682458,0.261850008276989,-0.0302480298533883,-0.152766013667267,0,0,-0.150666956296905,0,0.148127153048931,-0.123264708785145,0.0247913353510314,0.0763955392824939,-0.0309423366887549,0,-0.113214354033301,0,0,0
XLM,-0.33557955305245,-0.576643499827276,0.205999683790198,0.080919234903334,-0.0277541354655669,0,0.529365796588154,1.10252874445188,0,0.617326871678409,0.0514737905160572,0.131654525458721,-3.46944695195361e-18,0.103255418925462,0,0,0,-0.21256425238226
DOGE,0,0.226959192145422,0,0.326544482360756,-0.0226532109029539,0.0826142171829863,-0.0592724770110112,0,0.267347370855421,0,0.1799438205933,0.0293788530643777,0.109636512731792,0,0,0,0,0.395244880038863
ZEC,-0.118203573009522,0.030928678043275,0.0309766684112713,0,-0.0611931634561259,0.123107491429571,0.0526781944395783,0.348223109273811,-0.0651952721707569,0.237393029632701,0,0,0,0,0.0494831862275236,0,0,-0.240805043238465
NEO,-0.692963099323274,-1.73472347597681e-18,-0.0516558407799139,0.0916387313768515,8.67361737988404e-19,-0.0388784093086356,-0.120158539136018,0,0.0122321560554019,0.0394947302222239,0.273218706371601,0,0.14549690728306,0,0,0,0,0
DGB,0,0,0.0377893856860946,-0.180548988605607,0,0,0.186921165564746,0,0.00376479478939112,0.190727423489936,0,0.269475228269057,0,0,0,0,0,0
BV010082.Index,0.125247871358672,-0.0814424012554952,0,0.0220876745993281,-0.00639843385992998,0.0222664892069092,-0.0683261671774137,0,0.0146234021368303,0.00535377850820774,-0.0443416440342267,0,0.0244223329747548,0,0,0,0,0
CVIX.Index,0,0,0.00567501438451742,0.148687723044413,-0.472700796430664,0,-0.201658075939208,0.160075067799714,0,0,0.152981794741375,0.190142500109593,0.0745942334338673,0,0,0,0,0
DXY.Curncy,0.0365481903468887,0.00775992217506243,0.000796807325153273,0.00420704346917022,-0.00712239028878235,-0.00760892228324828,0,-2.71050543121376e-20,0.00171675781996474,-0.00215044227334078,0.00327866484613753,6.7762635780344e-21,-0.00303320388178832,0.0883637244731324,0,0,0,0.0285643331703534
SPX.Index,0.0194857523964589,0.0159695172010501,0,0.00296453000974889,-0.00795533454923225,0,0,0.00807813199770426,0.00664423202366695,0,-0.0122047665571476,-0.00199288106067677,0.00277278401099542,0,0,0,0,-0.0510369476952036
VIX.Index,0,-0.322884789995148,0.0459892406483505,0.0601673412626504,-0.202873323691884,0.102275087622764,0,0,0,0,-0.00836970210168531,0.00270453597434069,0.248109216144354,-1.26270716927068,-0.751579294437562,0,0,0
