,BTC,ETH,DASH,XRP,LTC,XMR,ETC,XEM,ZEC,DOGE,XLM,NEO,DGB,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,-0.270325438628313,0.0756065745626747,0,-0.0920666333609142,0.253729721346269,0.316060035894166,0.117742326954994,-0.202410961626016,0.0381304261745608,0.191817809956563,-0.342564220583077,0.0656036059549187,0,0,0,0,0.0158249035052138
ETH,0.559144292778907,0,-0.00791851320410621,0,0,0.795182250567123,0.243050377509882,-0.0565863594915386,-0.204848790931079,0,0,-0.21429399132836,0,0,0,0,0,0
DASH,-0.276365072059716,0,0,0,-0.0184902646633479,0.0805474599076015,-0.026260227324879,0.155757321237859,0,0,0.156651173906978,-0.00524888251875959,0.0192002693472622,0,0.124448046662036,0,0,0.495251092422485
XRP,-0.291410190893632,-0.154773314257314,-0.0497360269888066,0,0.621780018731808,0,0.124869371044271,0.225494596380631,0.127275684193884,-0.424181709330734,0.182081035845172,-0.0799033780839287,0.096915396228546,0,0,0,0,0.305512575866086
LTC,0.111643367343761,0,0,0,0,0.129639580633936,0.101217717395227,-0.088925923695431,0.0332089477166312,0,0,0,0,0,0.0188850929897384,0,0,0.0189436576575479
XMR,0.133662369677276,0.388456168967238,0,0,0.132830407779247,0,0,0.249075206961186,0.156061789671894,0,0,-0.0807711032187623,0,0,-0.42043366251265,0,0,-0.191442742145565
ETC,0.35506846249283,0.334559308519367,0.0654901003256445,-0.183146502799964,0.417860709473672,0,0,0.0967593338341719,0.155273953586278,0.094556431866694,0.456612393688818,0,0,-0.544163487029509,0.0217109771129985,0,0,0.384365187279067
XEM,0,0.236435389261409,0.363040533140746,0,0,0,0,0,0,0,0,0,-0.0138856990734603,0,0,0,0,-0.326315146718961
ZEC,0,0.0123850711059144,0.362576830833089,-0.084799723576904,0.159778991911841,-0.101180373203583,0.0628526795099567,0,0,0.270806129368617,0.0910588553360943,0.106667771908158,-0.316720704086285,0,0.343071994277762,-3.54372264668244,0,0
DOGE,0.246669098873262,0.0219389492251056,0,0,0,0,0,0,0.287855882190243,0,0.293008586879843,-0.0589716530128672,0.163578062529787,0,0,0,0,0.149873066455728
XLM,0.202751368097347,-0.0131952846827581,0,0,0.323943913577999,0.0235447977822295,0.175325940016325,0,0,0,0,-0.0903947195468604,0,-0.392667032098565,0,0,0,-0.266332270430417
NEO,-0.118063322884739,-0.343537432550876,0.0183999902293292,0,-0.048310048391582,0.407167157612513,0.110765775542599,-0.114873743411884,0.335043187170399,0,-0.0123877686232959,0,0,-0.715690100919435,0,0,0,0.100018051100448
DGB,0,0.139280899781814,0,0,-0.102459137461617,-0.164208759250426,0,0.184397624830052,0.0313201066176188,0.449035317474716,0,0,0,0,0,0,0,-0.345424090690615
BV010082.Index,0,0,0.0626527030262764,8.67361737988404e-19,-0.0393122626250802,-0.0551665893698692,-0.0820241150789849,-0.0360908000479688,2.71050543121376e-20,0.212516742208704,0.112608812709823,-0.00760766782893825,0.0539197049199804,0,0,0,0,0.0990640213976549
CVIX.Index,0.00613050806670709,0,-0.0680876615062215,0.117750091336823,-0.0947384423794059,0.0502113219588657,-0.135885299471865,-0.0688103618102835,0.137318133271165,0.248242627821399,0.176229275095118,0.0311682429625883,0.00572848809802726,-0.252404928164357,0,1.18832545902677,0,0.406489164164507
DXY.Curncy,0,0.00864084619873298,0,0.000842393224139131,0.00598101121436645,-0.0207877159732961,0.025552220562679,-0.0139177007973271,0,0,0,-0.0154134900816341,0,0.127401700437704,0.0159935512425034,0,0,0
SPX.Index,0.00983019696854262,0.0169342520116433,-0.0186052224314546,-0.0247629136966605,0.0182103088381019,0,-0.0150538366952007,0,-0.00577080224705711,-0.0145069694670493,0.0332405445784762,0,-0.00149380076655018,0,0,0,0,-0.029052238793382
VIX.Index,0,0,0,-0.0179520401910081,0,-0.112712852217476,0,-0.195561508804386,0,0,0.0973055645259664,0,0,-0.239087101861611,0.327329628406547,0,0,0
