,BTC,ETH,XRP,LTC,XEM,DASH,DOGE,XMR,XLM,DGB,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,0.0361707497002257,-0.161218547912852,0.741607490316147,0.0487153504966443,0,0.200939444348513,0.00478303738022634,-0.0337376724672825,-0.0656004283252858,0.171029269573122,0.100119157560641,0,0,0.0867210019682307
ETH,0.103826360805711,0,0,0.535001984819057,-0.0900511317969032,2.25911903991129,0.76077454138845,-0.8551313171705,-0.543185655784444,0,2.04892297998971,0.244719644007718,0,0,0.747775681776309
XRP,0,-0.073272367228694,0,0.056028900148746,0,0.0891903848594805,0.142091449119246,-0.0158582250008947,0.106330016515375,-0.194718740680941,0,0.222817788998218,0,0,-0.0063778313370476
LTC,0.749674252448691,0.00761056039233153,-0.568102047678513,0,-0.139429308080913,0,0.105459781050415,0.20056993614155,0.346172975971341,0.094380508337269,0,0,0,-1.87432343220634,-0.0799122382150809
XEM,0.771558857830133,0,0.534810284139298,0,0,0.251816425051624,0,0.107108552027305,0,0.211804961715441,0,0.450234640918458,0,0,0
DASH,0,0.0495340040897516,0,0.115758299450755,-0.0106534440387657,0,-0.214593651939967,0.0645665426558323,0.239043825599658,0.231159226183872,-0.432326669960473,0.112737411197209,0,0,-0.0604754557196967
DOGE,0,0.0368135376558014,0,0.396385798635559,-0.1143707588549,0.169629002397561,0,0.110845113147242,0.305737281103674,0.0465857841984401,0,-0.261414948681789,0,0,0.0794404244431539
XMR,0.731803026674021,0.124242552047877,0.094277248571636,0.0384554394733397,-0.102638293162033,0.226488510020032,0.308601653129535,0,0,0,0,0,0,0,0.0729381888915246
XLM,-0.3460173362952,0.158943597994039,0,0.22908737140441,0.185481988245909,-0.156504081646959,-0.116606248393713,0.257537715703057,0,-0.00373988870191296,-0.478234517105619,-0.199594594159679,0,2.97892148156043,0.315509968143169
DGB,-0.650501529804911,0.327384314809951,0,0.36714709144672,0.240765407038996,-0.133853578516718,0.0284474608007649,0.150717540638588,-0.338313038027348,0,0,0,0,0,0.104910878945173
BV010082.Index,-0.176957152750571,0.149566749522455,0,0.153024551977504,0.00536507919450546,0,-0.109374262788071,-0.187442345048738,0.0899648758432244,-0.102292661497228,0,0.13085826062536,1.04385377127388,0.742989396801766,-0.115826062887937
CVIX.Index,0.524162052269744,-0.105527250147414,0.260804842115893,-0.570843176953838,0,0.164688676728462,0.117767072760796,0,-0.1218249789468,0.0390718053360725,0.0265100510429927,0,0,0,0.100692884833101
DXY.Curncy,0,-0.00411202973574332,0,0.0255963756958061,0.0105407458977455,0.0122623881044841,-0.0279785173675045,-0.0186401473800481,0,0.0174809494230689,0.147991031546524,0,0,0,0.030339198517166
SPX.Index,0.0329372680691649,-0.00959454333031528,0,-0.0272880939315595,-0.0143176214408181,0.0353917362400725,-0.037204314625878,0,0.0376253820508464,0.00349817774204432,0.014641399474858,-0.0752262586448402,0,0,-0.0734826908456318
VIX.Index,0.710262553719496,0.134803622559238,-0.325179157539663,-0.855184047806709,-0.168147115133647,0,0,0.0948935013744548,0.451651256345292,-0.00563653174009027,-0.52459386311702,0.439789326171653,0,-1.27436072885087,0
