,BTC,ETH,DASH,XRP,LTC,XMR,ETC,XEM,ZEC,DOGE,XLM,NEO,DGB,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,0,0.212647775151263,0,0.326301647334747,0.232069170471028,0,0.121026716839382,-0.0748875392280479,0.26471364716493,-0.0209790030536989,-0.024479760263776,0.159919117822152,0,0.140641585890091,0,0,0
ETH,-0.0597909725223891,0,0.0655773159993758,0,0,0.168606952969675,0.18737200696179,0,0.226438059466344,-0.111540321378289,-0.0969649571063456,0.0310220311189445,0.130974364030754,0,0.116059324161051,0,0,0.112014114187169
DASH,0.594129250605476,0.129186681167992,0,-0.0549408548641093,0,0.439299026386914,0,0.140387014857979,0.0927592320309912,0,0,0.203925591861619,1.0842021724855e-19,0,0,0,0,0.0636588098440917
XRP,0.106312010509444,0.0706935379606969,0.00627473864242017,0,0,0,-0.104114636203053,0.0746580785016304,0,0.505822620736871,0,0,0.024385138431564,0.108772524755749,-0.0760876190251106,0,0,0
LTC,0.522460144114729,0,-0.154597747751837,0,0,0,0.244516164484713,0.15064747403439,0.0795326191212374,0.138030429765941,0,0.0172779667207531,-0.0331431924130946,0,0,0,0,0.0471470471031388
XMR,0.123013290796945,0.0945253639263411,0.288042155139966,0,0.0419414807321796,0,0.171767126923778,0.0680366406130856,-0.355094074568388,0,0.284190484732695,-0.0252090411628701,-8.67361737988404e-19,0.402099539308085,0.648545365292599,0,0,0
ETC,0,0.492368008788132,0.359756020580013,-0.0944914202643291,0.652215436932962,-0.0316035218402589,0,-0.103606589669274,0.0561720906374106,0.110397191427508,0.0700453453143651,0.216637116820879,0,0,0,0,0,-0.288412249912378
XEM,0,0.0937761783479952,0.175393165210089,0.244250771343279,-0.00121863398564774,-0.143504521467834,0,0,0.412317479954951,-0.916983370021623,0.436868000293575,0.184656059030786,-0.087900010636858,1.03909937998167,-0.326780387851725,0,0,0.222965660135495
ZEC,0.0374013712328796,0.258138524614908,0.259900495607016,-0.480854335879773,0.0174717222159763,0,0.079697614438846,0,0,1.02459015977936,-0.146484406038218,-0.0595662528954536,-0.0361386408349176,0,0,0,0,0.227225069894041
DOGE,0.175392589398567,0,0,0.309665497543425,0,0,0,0.0288467931655942,0.266661649421377,0,0,-0.0833402339025535,0.0310519811958148,0,0,0,0,0
XLM,0,0,-0.120298773397197,0,0.38034799043578,0.18908685537254,0,0,-0.0893971192234335,0,0,0.0975733589729666,0,-0.082882357151582,0,0,0,-0.0661751239347212
NEO,0,-0.316342211341314,0,-0.210223168313047,0.28802259267159,0,0.146969268234321,-0.109215094361389,0.310265759325201,0,0,0,0.194686578702077,0,0,0,0,0
DGB,0.642418164665857,0,0,0,-0.782815594526132,0,0,0,0.218152388620958,0,0.115151839350834,0.407153330433633,0,-0.326324775015892,0,0,0,-0.403644242692406
BV010082.Index,0,0.133796559921151,0.0520809093581677,0,-0.028149109191671,6.7762635780344e-21,0,-0.0706652515021206,0.0612654800627126,0,0,-0.00600629562081636,0,0,0,0,0,0
CVIX.Index,0.0595500851448695,0.172417950491383,0,0.164469690554153,0,0,0,-0.152847201742237,-0.0214811539486167,0,-0.0596637321378501,-0.067890969337571,0,0,0,0,0,0.0191120190382419
DXY.Curncy,0,0.0199755802397832,0.00401209470796051,-0.0405732474791883,0.0235025944540231,0,0,-0.0301847749446783,0,0,0,-0.00290510540279863,-0.0166815835188587,0.183648122009635,0.0461860160045875,0,0,-0.0254669548623861
SPX.Index,-0.00321182917392676,0.0300964821296282,0,-0.0511379558022688,0.0415513463993849,-0.0337814197242771,-0.0283001228230889,0.00602369512862468,-0.0304396657993881,0,0.0118616541671806,0.0169242995225104,0.00182192683909163,0.0625056825942612,-0.00370868600477203,0,0,-0.0281729774310489
VIX.Index,0,0,0.234328218092016,0.0863695530076536,0.323078269802557,0.111906859191332,-0.663525284832275,-0.255297353586572,0,0,0,0,0,0,0,0,0,0
