,BTC,LTC,XRP,ETH,DASH,DOGE,XLM,XMR,DGB,XEM,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,0.153250973937703,0.0248425439775053,0.0161211002185215,0.027341432635913,0,0.0979931829257479,0.337853691962261,0.039850613646099,-0.0349556054067844,-0.133074906530002,0.0491049334809773,0,0,-0.0622760781875245
LTC,0.523727864790309,0,0.186487661605365,-0.0339097676461367,0.110041719721424,0.144738193611295,0,0,-0.00682154190075318,0.00421547774257897,0.0996865307365233,0.214929814748256,0.264038730907156,0,0.0585651745416347
XRP,1.13235440156531,-0.479023656299736,0,-0.0751086846030692,0,1.08068368116704,0.498028703390127,-0.770414420779165,0,-0.132098172644086,-0.0026648140629437,0,0,0,-0.193000441218972
ETH,0,-2.11878816039167,-0.334358763491993,0,0.187596846289234,1.6150433594096,0.597051107573512,0.254457830591784,-0.042599161179004,-0.433231703859205,0,-0.553143038604428,7.17955394163194,0,0.341901311219367
DASH,-0.168742357018264,0.41186461980401,-0.062845777925933,-0.042958355578721,0,0.542582080663448,-0.0995791158969371,-0.0956142908343691,0.0410305057953648,0.0478601546846181,0,0,-0.414780272875041,0,-0.181287926483526
DOGE,0.235110376606024,0.259045873894756,0.154554213134906,0.0334993536066194,0,0,0.0399613422958435,0.387970903821904,0,-0.0447508231455701,0,0,0,0,0.00646867254075994
XLM,-0.311599704642431,0.441122316074668,0,0.113395842239606,0.198510919419608,-0.632535938800674,0,-0.0424523366652681,-0.0256227000135793,0.0618785334055483,0.289622842191743,0,0,0,0.0282665304034049
XMR,0.909003001925441,-0.367769355868703,-0.0790402963736362,-0.108760979026667,0.422408830246914,0.35593243109673,0.260533544182902,0,0.0237719691416191,-0.0962984557372902,0,0,3.74671273994743,0,0.150248758953793
DGB,-3.02715439403657,0.182063485448115,0,0.671163518461384,0.736725256367205,0.193022511955271,0.681049519674213,1.6779700910039,0,0.588374762449512,-0.678429979172381,1.79504885349182,-14.3167487772805,0,-1.36000000931982
XEM,1.41227504412438,-1.90431849994675,-0.0557284631148624,-0.351611396372574,-0.345721747786119,1.61009871168314,1.49545176201574,-0.50136192489626,0.148563143016334,0,0,0,0.771183603913484,0,-0.285713396443944
BV010082.Index,0,0.761074287027627,0.171293166792058,0.125044133532221,-0.399508839879818,-0.561291928588414,-0.303569186641962,-0.0931567334857611,0,0.167864786985173,0,-0.409637940161956,2.14947746387177,2.25600735505677,0.426119759214225
CVIX.Index,0,0.170643270419495,0.0903394279196114,0.0377074782142945,-0.115630050472846,-0.0284375004217533,-0.469359144595843,-0.228251318532983,-0.012271939886449,0.12183361133319,0,0,1.88181198046188,1.34277560153029,0.265470650742595
DXY.Curncy,0,0.032547345438444,-0.0275906761783165,0.0147855959620694,0,0,-0.019957682851987,0.0363537269535983,-0.0210167078881469,0.0122027127663461,0.0438394956838879,0,0,0,-0.0192845197454112
SPX.Index,0,0,-0.0647544536067283,-0.00620829956946039,0,0.0979762790230439,0.00429239788817143,0,0,0,0.117118334308438,-0.108221156278167,0,0,-0.142465344615789
VIX.Index,0,0,-0.28969419531233,0.0616741553374171,-0.602606761220247,0.41406050230237,0.280169090082542,0.188406899572072,0.1290813050863,-0.0274479517254299,0.463410847226187,0,0,-5.21328482948422,0
