,BTC,ETH,XRP,LTC,ETC,XEM,DASH,XMR,ZEC,NEO,XLM,DOGE,DGB,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,0,0,0.179849939148959,0,0,0.0988210129845057,0.0983221195068125,0,0.0105732397580076,0,0.0200887413060858,0.0599342492244301,0,0,0,0,0
ETH,0,0,-0.0274958297311955,0,0.216197817597543,0.168639810330643,0,0.0762018651125971,0.0663182101318799,0.028185478256586,-0.0278283089506611,0,0.0522621037377738,0,0,0,0,0
XRP,0,-0.249624998276524,0,-0.0957665335518625,-0.29894210477298,0.158494822319529,0.562734128260758,0.07382598849915,0.0118228465000331,0.0538110713312975,0.327129242633389,-0.208587002057774,-0.0403473086798701,0,0,-7.16408700763902,0,-0.238243644513731
LTC,0.523349544418812,0,0,0,0.0103584611435714,0.127001286799983,0.0589453985395963,0.204367856002467,-0.0419344268541751,0.222820927373511,0,0.0837241218886404,0.0388395552029529,0,0,0,0,0.0980390447458638
ETC,0,0.256441565534945,-0.0914415411082072,0.155692884192662,0,4.33680868994202e-19,0.0645459382099059,0.166652666309219,0.0431229669694754,0.0372254340485436,0.0247911625409971,0,-0.0488312289687143,0,0,0,0,0
XEM,0.660705736169739,-3.46944695195361e-18,0.224714288366797,0.177881993002512,0.0302576017088797,0,0,0,-0.0708463760486647,0.0398878611473625,0.103156004509313,0,-0.0574611735501044,0,0,0,0,0
DASH,0,0,0.0376801460040879,0.0337009000753673,0.0514440997745902,0,0,0.336638008757687,0.222433374194255,0.0397972133220845,0.0534974624324297,0.034531183769344,0,0,0,0,0,0.215095603366568
XMR,0.312609443810058,-0.060977416223034,-0.083830078173186,0.203898738365835,-0.41695787280221,0,0.594244022483999,0,0.0433114538861092,-0.0211503072332919,0.0660646708018697,-0.00241408538309081,0,0,0,0,0,0
ZEC,0.188374429928198,0.246728729831899,0.0942590109633177,0,-0.0833963454508838,0,0.282833811397223,-0.0952769790170777,0,0.0455686169036403,-0.0528462246655772,0.191227707922381,-0.0319778747634614,0,0,0,0,0
NEO,-1.1788825565158,0.975895816588923,0.176052870092133,0.818688623809219,0.472642916719843,0,0.46483815176232,0,0.607183486989442,0,0.176803803997813,-0.62013018503486,0.235787013664326,0,-2.92574037348779,0,0,0.859820604140292
XLM,0,-0.201812322595636,0.123324053634352,-0.509882512430898,0,-0.264759587013213,0,0.800895640958405,-0.266507175494485,0.214328989669993,0,0.468533931277966,0.00613526524783375,0,0,0,0,0.377009156143964
DOGE,0,0.119736084556275,0,0.157281934937568,0.162677580991871,0.232703716465549,0.0413224121236807,0,0.229769068109469,0.0324186699999787,0.178401028244285,0,0.0501180474015354,0,0,0,0,0.13565887449601
DGB,0,-0.493594523266601,0.345113202298284,0,0,-0.234779339266404,0,0.552431759969621,-0.401679300798459,0.228442176209602,-0.243305072173251,0.90975689281178,0,0,0,0,0,0
BV010082.Index,0,-0.00759257257787122,-0.0444790219230914,-0.0561600646279916,0.0286302812972672,0,-0.0248284507424369,0.0219315064421218,0.0396644764245604,0.0158933029520774,0.0476637567469943,-0.0268646197587638,0.013238258848346,0,0.169426151226674,0,0,-0.0744375282262921
CVIX.Index,0,-0.0369019056403548,0.00794459270998468,-0.100457017210878,0,0,0.0729951905403558,0.0918223466678604,-0.107034225136647,0.0536023170468412,0,0.113705388220875,-0.0289086027492283,0,0,0,0,0
DXY.Curncy,0,0.00681518611128626,0.012925462385182,-0.0110533855588983,0.0212480943400632,0.0128947337571921,0.00863652357766555,-0.0137751057159892,0.00303584912248247,-0.00590610702897451,-0.00560441790202298,-0.0166806066633001,-0.00283512726938346,0,0,0,0,-0.0195509233383964
SPX.Index,0,0,0.00592006417251692,-0.00158492669261619,0.0118052560682584,-4.33680868994202e-19,0,-0.00440992421228235,0.00704048547911277,-0.00392852240383095,-0.000676920608046597,-0.00489214996486724,0.00412593459371486,0,0,0,0,-0.0440439072397663
VIX.Index,0.164583874579332,0.213043344461474,0.281474779864493,-0.10248330736928,0.027414372160067,0.0614663452778814,0.270928150599992,6.93889390390723e-18,-0.422389861319808,0,-0.117911975576518,0,-0.213859447153562,0,0.614582133280468,0,0,0
