,BTC,ETH,XRP,LTC,XMR,ETC,DASH,XEM,DOGE,XLM,DGB,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,0.154201762922616,0.0183618050042004,0.227621344027871,0,-0.0580970956861257,0.0146829693734296,0.0695749182565832,-0.0198596044136829,0.0487368740817969,0.0381755889953068,-0.166538169446662,-0.373737605730954,0,0,-0.0318695159352164
ETH,0.928354585194512,0,0,0,0.0281917543791938,-0.15657956054325,0.281513432297692,0.0783326135307309,0.141442246166511,0.117483043036537,0.00762868134089021,0,0,0,0,0.27322192188654
XRP,0,-0.169778630524624,0,0,0.07238150460937,0,0.164762412959202,0.161450803162259,0.0887932151721495,0.297370656422315,0.186498767730555,-0.089018680260847,0,0,0,0.179223452694867
LTC,0.441280634714788,0,0,0,0.0110912146267984,0.056003458385492,0.0129463867279157,0,0.130506054779627,0,0.00183662634855935,0,0,0,0,0.0351945550878111
XMR,0,0.768312627559075,-0.432981913726016,0,0,0.0777130944365658,0.364891220523014,-0.135962663428356,-0.346702439932789,0.586942706060842,-0.158963091325253,-1.15545398053699,0.822175687026422,0,0,0
ETC,-1.67700359512254,0,0.367640762997165,1.31689646863819,-0.166280840800703,0,0.532109418729181,-0.134933898868548,-0.918179121814497,0.0514172282890851,0.211413919470691,0.858233877657716,-0.435379232171765,0,0,-0.369173142121084
DASH,0,0,0,0.248076022256141,0.0530955600862738,0.0868211038061129,0,0.133109740976012,0,0.0977091483565406,-0.10866927445851,0,0,0,0,-0.184968294208293
XEM,0,0.475050977552657,0.256065725439471,-0.490469925791509,0.093361383782823,0,0.394483843750991,0,0.117996564992852,8.67361737988404e-19,0.182391191300335,0,-0.684533163350016,0,0,-0.127657988180392
DOGE,0,0.0844625551065613,0.226578323887534,0,-0.0738366564219967,-0.334356011917745,0,0,0,0,-0.156446271283934,0,0,0,0,0.0781814007555985
XLM,0,0.030047015678888,0.673235694313296,0,0.0414161751494503,-0.13313929423958,0.126160476985184,-0.137533836838257,-0.078449291805902,0,0.0637062999858142,0.723396196446952,0.445294035620728,0,0,0
DGB,0,0.537196790467896,0.420997212030356,0,-0.0430883238103284,-0.473401040048349,0,-0.133936360418456,-0.590099519470101,0.113865961572157,0,0,0,0,0,0.0523420605732485
BV010082.Index,0,0.00618110394200812,-0.0204205116192645,-0.188972101427392,0.0364122569415244,-0.0549337618943273,-0.0549333861400788,-0.093152763624507,-0.106764309833666,-0.0360184951198862,0,0,0.150630433606519,0.447618742451098,0,0.0405684611602337
CVIX.Index,-0.297763686164545,0.11211813419898,0,0.110720983006726,-0.0012009415843283,-0.0576123003998757,0.0985315345273289,0.0232556771178922,0,0.0771671011475149,0.0742496861766335,-0.309416369518722,0,0,0,0.123182067460507
DXY.Curncy,-0.0734091396986239,0.0206695751698557,0.0358230092994796,0.0495586527590286,0.00444552957780782,-0.010997631210999,0.0212595717057673,-0.0194242968024046,0,0,-0.0179647811426178,0.19261222341186,-0.0706638665456366,0,0,-0.0052166247364336
SPX.Index,-0.0461972692330397,0.00188825655308183,0.0137725476025596,0,0.00358508698673309,-0.00493629138506344,0,0.016583048058452,0.0239555168818821,-0.0165965701801343,0.0117141710321474,-0.00162526123691681,0,-0.0905431815524862,0,-0.0684588723870542
VIX.Index,0,-0.0392237525235039,0.110809200169831,0,0.0482718953613502,0.192733657162758,0,0,0.456149391470977,-0.302614786652993,0.133178581254655,0,1.44158307832817,0,-7.42501761057843,0
