,BTC,ETH,XRP,LTC,ETC,XEM,DASH,XMR,ZEC,NEO,XLM,DOGE,DGB,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,0,0,0.179849939148959,0,0,0.0988210129845057,0.0983221195068126,0,0.0105732397580076,0,0.0200887413060858,0.0599342492244301,0,0,0,0,0
ETH,0.149991673354023,0,-0.0550133998738806,0,0.220641999761688,0.15987158818917,-0.0197116289438779,0.0436555870480578,0.129348448480052,0,-0.0104425282433989,-1.38777878078145e-17,0.0451837095314587,0,0,0,0,0
XRP,-0.177130251287142,-0.346440701688064,0,-0.0433427757954929,-0.189228568586869,0.196551386227617,0.550486994185036,0.0668436005495411,0.129748254739441,0,0.403547793987693,-0.354402684255658,0,0,0.0452748300805216,0,0,-0.132164324342016
LTC,0.50469471113189,0,0,0,0.0271170464504569,0.119163293168855,0,0.134764792044779,-0.0179023627206935,0.224590580384637,0,0.0821069579559111,0.0261878074891671,0,0,0,0,0
ETC,0,0.249215025247178,-0.093499029796954,0.155288228666636,0,0,0.0764179614255374,0.150204685892402,0.0346800270811225,0.0396375093456222,0.0253693325749944,0,-0.0461954773824483,0,0,0,0,0
XEM,0.494809732785639,0.137725279830995,0.268982343807,-0.0580401630608259,0.0404029877284675,0,0,0.160328076275983,-0.209956361976168,0.0504978953055944,-0.0842596836677293,0.359705542542596,-0.0534398903291894,0,0,0,0,0
DASH,0,-8.67361737988404e-19,0.0602086055819191,0.104937892853301,0.108243755240435,-0.12937996509909,0,0.272010109604521,0.350227224353733,0.0470729053014411,0.0326808262215814,0.0382031178330573,0.00254219071854628,0,0,0,0,0.381540269072963
XMR,0,-0.0537014244495554,-0.128555263601818,0.31957032692923,-0.394146649773412,0.223747665426232,0.578018636186197,0,0.10480686382772,-0.00595049968380528,0.067254895445456,-0.0949424749765151,0.0795974707283232,0,0,0,0,0
ZEC,0,0.191297574284813,0.0539637434612811,0.0262041907672296,-0.0488984619252445,-1.73472347597681e-18,0.246335128278792,0,0,0.0507832921279669,-0.0341865775501708,0.140832990410737,0,0,0,0,0,0
NEO,-1.26489633173703,1.10983514294976,0.463778784450235,0.750077215667712,0.616592546850061,0.110862548824912,0.464347927171602,0,0.581884136848618,0,0.0443438222268998,-0.667407735868639,0.215926390469243,0,-3.44739064935832,0,0,0.842176833748003
XLM,0,-0.180346941642786,0.0960177655968299,-0.531387201471596,0,-0.241084086252231,0.114510456551487,0.784098923764465,-0.324585411315587,0.186582557473683,0,0.52224465200048,0,0,0,0,0,0.298611438893781
DOGE,0,0.107213995880921,-0.00556980406710617,0.224952879627365,0.116896528686853,0.222249731572238,0.153133812344584,-0.065163897188105,0.270899517254982,0.0154650493567634,0.195052962871812,0,0.0548229085762386,0,0,0,0,0.144132650875226
DGB,0,-0.361703110734495,0.559601216667455,0,0,-0.231677784836401,0,0.446001654856026,-0.474843821833462,0.202963406456292,-0.34125117768282,1.03272144863918,0,0,0,0,0,0
BV010082.Index,0,0,-0.0232993354888462,-0.0444125360837946,0.0356535112805147,-0.0140255695753511,-0.0446102107147925,0.0362717512310542,0.0459289353531957,0.0139887512687769,0.0444071566804938,-0.027109106092783,0.0117443752266487,0,0.111442839601191,0.784014430238405,0,-0.0354234215649024
CVIX.Index,0,-0.0499203853899683,0.0193089155652263,-0.0950086463013106,-3.46944695195361e-18,8.67361737988404e-19,0.0634930228843046,0.0934536101489061,-0.110596364425291,0.0533885214982058,-0.00636321708991259,0.122585005227356,-0.0277363577043182,0,0,0,0,0
DXY.Curncy,0,0,0.0106461971472673,-0.0111584041462545,0.0224268098883895,0.00770423687253505,0.00316320561190366,-0.0104715638474414,0.00683850921247498,-0.0047301647486604,0,-0.0132044790775231,-0.00265529476655247,0,0,0,0,-0.0121184747523689
SPX.Index,0,0,0.00539943752556958,-0.00167293976132127,0.0115724801835938,0,0,-0.00414399358688664,0.00708778229027106,-0.00388713018442427,0,-0.0047487806660619,0.00380588836151457,0,0,0,0,-0.0446260921204867
VIX.Index,0.369345749261355,0.0371826368245302,0.271375771704442,-0.156593504047503,0.201845284598463,0.00823759639278593,0.204537049860073,0,-0.133953658894064,-0.0970036449386463,-0.0861335227345528,0,-0.196093066354409,0,0.163169077511779,0,-2.53451660459623,0
