,BTC,ETH,XRP,BCH,EOS,XLM,LTC,ADA,XMR,TRX,MIOTA,DASH,BNB,NEO,ETC,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,0.0552217329369071,-0.0604231463545924,0.0847725164403553,0.0924925964440167,-0.00450052869158655,0.25702555784289,0,0,0,0,-0.0107525035292893,0,0,0,-0.100303815903752,0,0,0,-0.0232221307215886
ETH,0,0,0,0.13250199201757,0.192700874563951,0,0,0.319448457481549,0,0.0554785263862983,0.261310170708532,0.0259950113724493,0,0.0614866800253959,0,0,0,0,0,0
XRP,0,0.288963135321163,0,0.260765183977676,0,-0.00506422626703726,1.20354835080706,0.605980077511078,0.502764273269999,-0.21817517423356,0.206190388727128,0,-1.33714350735098,-0.759531456190646,0,0,1.31324141506049,0,0,-0.342875476790119
BCH,0,0.246383537355439,0.080360422524951,0,0,0.0411719871867552,0,0.132759501603174,0,0.268260661300287,0,0.0283802395470966,0,0,0,0,0,0,0,0
EOS,0.599415759757138,0.433583388640538,-0.0246570294699482,0,0,0.0419888880564893,-0.0852343824228352,0.231506067065938,0.0452755175739915,0,0.101240438809421,0.0399727925161096,-0.0364040259314589,0,0,0,0,0,0,-0.00955285936523708
XLM,0,0.179222958548963,0.17712754113711,0.00746459934432698,0,0,0,0.131399000065825,0,0.0534430835519789,0,0.042261058728546,0,0.192467152716382,0,0,0,0,0,-3.46944695195361e-18
LTC,0.303309449373163,0.142106751375305,-0.0287352061682497,0.13000714276674,0.00565688783931277,0.109504522785448,0,0,0.0529377866458682,0.0801184379882784,-3.46944695195361e-18,0.206230632870493,0.0181998959606753,0.109616568398929,0,0,0,0,0,0.016768605666785
ADA,0,0.123748321038284,0.125752729972879,0.099643991054538,0,0.117515307691805,0,0,0.0486983078977665,0.165263822392369,-0.0841033007556065,0,0.153269459254749,0,0.325793562064729,0,0,0,0,0.0508004979614241
XMR,0,0.14756566365448,0.00959684638588694,0.0978331268029762,0.160769696920534,0.0709579015515029,0,-0.215023640420419,0,0.0273167243696915,0.223424176041738,-0.0754031985669134,0,0.388625528460443,0,0,0,0,0,0.0331222104508522
TRX,0,0,0,0,0.00158390281405785,0,0,0.407082582172298,0,0,0,0,0.423288510082923,0.18282710773273,0,0,0,0,0,-0.0619156058247509
MIOTA,0,0,0.0588437587623839,0,0.209653546695505,0.0717705545526715,0.383059717216288,0,0,0.0275999404631149,0,-0.0727000917229449,0,0.304847329759542,0,0,0,0,0,-0.103411277896893
DASH,0,0.152895208576711,-0.0636268440916997,-0.0473286604726534,0.187927899077727,-0.165504811835046,0,0.516588838667323,0.103386751612319,0,0.0840773900979271,0,0,0.141022516033315,0,0,0,0,0,0.0484962578402215
BNB,0,0,-0.00320364840342774,0,0,0,0.425011420189439,0,0.0439728897344183,0.124109878972224,0,0.0510880336060645,0,0,0,0,0.0868354011352396,0,0,0
NEO,0,2.16840434497101e-19,0,0,0.10722428478939,0,0.0449317762415504,0.269076226779958,0,0,0.509299287156495,0,0,0,0.0736691286485201,-0.0363340228404988,0,0,0,0
ETC,0,0.194170300505266,-0.0888310352793914,0.135695125770717,0,0,0.0117850073374162,0.398829206250645,0.0489457603645028,-0.0554860184849784,0.137333938380085,0,0,0,0,0,0,0,0,-0.0419162075324188
BV010082.Index,0,0.0199339729566597,0.0653536953439714,0.0250671819207101,0,0,0,0,0.00367138339290773,0,-0.0885041205848184,-0.0463189483134043,0.128168509310167,-0.158038939533412,0,0,0,0,0.782125415006757,0.00117241957062249
CVIX.Index,0,0,0,0.0364980722053034,-0.244055594846894,-0.0331693547659143,-0.520731263087791,0.279168964936492,0.054836371432456,0.0387663518510167,-0.00199020517978474,0.221565011400189,0.322109292698117,0,0,0,0,0,0,0.0371045784297145
DXY.Curncy,0,-0.0238732673220852,-0.0257312330237703,0.00998645061740298,0,-0.00123587794100351,0,0.0358970589035976,0,-0.00727876003528381,0.00320527000445555,0.0053209230050226,-0.00168028109869723,0,0,0.0101128955722596,0.0130714983016952,0,0.0481371879675443,0.00267397789316604
SPX.Index,0,0,-0.0490817783311561,0,0,0,0,0,0.0114562339340299,-0.0106997292917204,0.0186328967682827,0,0,0,0,0.132450409639889,-0.0228291476779382,0,0,-0.110238567197663
VIX.Index,0,-0.683561872242763,-0.15630997895787,0,-0.38096990448924,0,0,0.494643862131855,0.486560929371982,0,0,0.0328089887720107,0.833862793332134,-0.338270956985266,0,0.565963624425898,2.2934360182726,0,-3.50715831838261,0
