,BTC,ETH,XRP,BCH,LTC,DASH,XEM,NEO,MIOTA,XMR,ETC,ZEC,XLM,EOS,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,0,0,0.0177748616508278,0.0837944137119125,0.0509359924890117,0.014279431881229,0.0630455017774512,0.138288120019819,0.00460687209406455,0.168876241010909,0,0,0.0484901324534784,0,0,0,0,0
ETH,0,0,0,0.0612099643126833,0.122593025766745,0.0099596422326218,0.144308835912181,0,0.178315063872426,0,0.0284376957744016,0.0379065213764514,0.155755576324,0,0,0,0,0,0.0204842852998687
XRP,-0.0875037037969736,-0.54808383253378,0,0.136511680491729,0.386043630797012,-0.0586261074477845,1.38777878078145e-17,0.105946497953588,0.149554427759381,0.119930951414413,-0.201957350531751,0,0.302910063918357,0.117508169319659,0,0,0,0,-0.0401292435544641
BCH,0.255104314625227,-0.368491072911352,-0.0757988373821853,0,0.335170528809495,0,0.277424549339656,-0.0282021011675359,0.0588400826758819,-0.112777510892354,0,0.356507564709514,-0.00141821822007342,0.0921504597074477,0,0,0,0,0
LTC,0,0.190921812828808,0.0486717082393087,0.0317413182056189,0,-0.080335022152685,-0.0504328812561808,0,0.0941073602092273,0,0.743289036492404,0,0.032186136233331,-0.0869389318977564,0,0,0,0,0
DASH,0.252055882469175,0,0.0207721263999588,0.195706842795067,-0.262719357326385,0,0.22671576346597,0.104153639326276,0.0609165123731156,0.189183093462347,0,0.0418720087581118,0,0,0,0,0,0,-0.0866651423913828
XEM,-0.0137351465474696,0.666530760440986,-0.100723056536507,0.0214866231737222,0.0736503467319622,0.270702065401804,0,0.0619955933196769,0,-0.0896680423197193,0,0,0.0657562535112163,0.211958716135608,0,-0.069928771945746,0,0,0.0736740538532448
NEO,0,0,0,0.0247998344504919,0,0.0545512269377055,0.131797876599956,0,0.206464623410245,0,0,0,0.471903747507428,0.135831471865279,0,0,0,0,-0.329297348230537
MIOTA,0,0,0,-0.0660782626182631,0,0,0.0330937101169715,-0.215352855966994,0,0.0772224073278283,0,0.476376511713374,0.0488420491232654,0.415031678993474,0,0,0,0,0
XMR,0,0,0.328560361122741,0.0858531104238616,0,0,0.0641584895593595,0.0612171398561579,0.010450736534691,0,0.164546609265121,0,0.136038106042411,0,0,0,0,0,0
ETC,0.0365079490874351,0,0.0972044128062581,0,0.691433730182068,0.0625259846441827,0,0.0344305316913348,0.0821025936639749,0.0690799325309008,0,0,0.132075339130829,-0.0770153799486281,0,0,0,0,0
ZEC,0,0,0,0,0.0614336475235154,0.223852184245163,0.382747581389835,-0.045132596112593,0.196115412114188,0.0298127292633286,0,0,0.113541362935601,0,0,0,0,0,0.087319383355303
XLM,0,0,0.00015804905917414,-0.256674710103285,6.93889390390723e-18,-0.340663139550622,0.471699977133143,0,0.0534661359562371,0.37211046464515,0.112884208749764,0.408946639600085,0,0,0,0,0,0,0.0228566397752963
EOS,0,0,0,0.0671561661065367,0.366300674075128,0,0,0.223366891630294,0.269837822032981,0.231372870658406,0.0267783681450835,0.0545729434100858,0.117789355635574,0,0,0,0,0,0
BV010082.Index,0.0239443434956596,0,-0.0143888006794596,-0.00755593747450897,0.0242027462241539,-0.0626825751861871,5.42101086242752e-20,-0.00614251785393624,-0.0232742528061208,-0.00208876506577205,-0.0328955527273158,0,0.055494338989184,0.0688239670237676,0,-0.0146697926317814,0.447767359842246,0,-0.0648353928428359
CVIX.Index,0,-0.238253280792033,-0.0352361353866239,-0.0248061940707268,0,-0.14978261597491,0.278654086532127,0.0429130358267832,0.0687288381874364,0.0646172902710701,0,0,-0.0656535217931256,-0.0524933499750494,0,0,0,0,0.118897391730532
DXY.Curncy,0,0,-0.000351009450137243,0.00433331047923969,0.00243809475533879,-0.0387876300621324,0,0.00840750448299734,6.7762635780344e-21,0.00742211591437557,0,0.0147805131746353,0,-0.00266998237661982,0.0159631275098138,-0.00457043731674439,0,0,-0.000473358854701937
SPX.Index,0.0123726275331599,0,0.000287197523630301,-0.00885946865835284,0,-0.00145606942628928,0,0,0.00177195533341551,-0.000811720872861922,0,-0.0150496829680634,0.00390401378038224,0.00146362345985992,0,0,0,0,-0.0356892668394058
VIX.Index,0,3.46944695195361e-18,0.107372664166656,-0.141266254532305,0,-0.35275150939091,0.253230930641118,-0.00407986443191662,0,-0.0950029910999586,0.0560921341087698,0.223811249962985,0,-0.105192608089863,0,1.1059641304013,0,-11.4205329460931,0
