,BTC,ETH,XRP,LTC,DASH,XEM,DOGE,XMR,XLM,DGB,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,-0.0146413200697201,-0.0988120455928491,0.735903815068512,0.179406112707837,0.0548715664885703,0.0265741393265892,-0.0164395681225027,-0.0570553378540531,-0.0757406519504982,0,0,0,0,0.0552183259034814
ETH,0.238562750110683,0,0.658330745047991,0,1.51457392024099,0.0698250891952577,0,-1.29791503573744,-0.0025851292740351,0.0767749649722002,0,0,0,1.38652466183251,0.308115823154328
XRP,0,-3.46944695195361e-18,0,0.143106626704599,0.198945149459219,0.0400787528599138,0,-0.204994666107331,0,0.107954846532979,0,0.306983760830534,0,0,0.0033405186099701
LTC,1.12373723545985,-0.168740335271114,0,0,0.552324576681375,-0.123161727596367,0.0986966292011286,0,0.18457026848828,0,0,0.0910362821902981,0,0,-3.46944695195361e-18
DASH,0.257820030523828,-0.0813460020477305,0.200113335243567,0.147543862544533,0,-0.0580441000330852,-0.15196329680344,-0.195358385225158,0.147261799404463,0.227681905248881,-0.153132294559484,0.107282444010483,0,0,-0.0500119554333227
XEM,1.93595554745047,0,0,-0.793020495564508,0.264986414242134,0,0,0,0.663687174555192,0.349354039237642,0.275704621303643,0.273471428314172,0,-2.47237930305052,0.0248119164985186
DOGE,0.351925497499058,0.0379838046002601,-0.211097917223725,0.116566181607979,0,-0.0246625597546115,0,0.273183615746517,0.0723993879406231,0.0819293383273816,-0.251240287891364,-0.240056054435912,0,0,0.0623965935057349
XMR,1.29682425551359,-0.162601758224133,0.342893138480888,-0.501152240024612,0.111219109225592,-0.0914126304864543,0.144432812546175,0,0,-0.0296328810213369,0.722725958145001,0,0,0,0
XLM,0.196529515752523,0.188767342853222,0.414774670288225,0.0085765522303326,0.294158998705345,0.200557968774025,-0.189472025640734,0.13895043916976,0,-0.0869301785270201,-6.93889390390723e-18,-0.0796369250207394,0,2.40181917866218,0.362719850260352
DGB,-0.564631451357476,0,0,0.564125078803712,0,0.148561644463178,0,-0.637609787156392,-0.115450745217708,0,0,0.177281851979541,0,0,0.0450736476240112
BV010082.Index,-0.327829162914119,0.0515531243357637,-0.250421269295433,0,0,0.0587521586684834,-0.00204450026809111,-0.00574451312778242,0.0259582099758814,0,0,-0.00275880088100933,0.72787573799969,0.389040501078221,-0.109898509816935
CVIX.Index,0.433470231721477,-0.122973523652207,0.136457038467504,-0.370667889946756,0.304785618755713,3.46944695195361e-18,0,-0.0450224920734548,-0.0350464004563556,0.0528889812335226,0.264057995008795,0,-0.980174558946587,0,0.214203986001674
DXY.Curncy,0,0,-0.0168670674721488,0,0.0535757590858175,0.00500219259161247,0,0,0,0.00510508680483617,0.170617545990787,0,0,0,0.0249606415328856
SPX.Index,0,0,0,0,0,-0.0130398415292951,0,0,0.0284383882560628,0,-1.0842021724855e-19,-0.0449349936071625,0,0,-0.080179364756747
VIX.Index,0.525093673404966,0.314903646613515,-0.614311387377678,-0.26343740906971,0,-0.172563481043114,-0.760074001613747,0.223541049043269,0.530333720428051,-0.39321194654866,-0.507044899990877,0.672054776887402,0,-3.96395786357019,0
