,BTC,ETH,DASH,XMR,XRP,LTC,ETC,XEM,ZEC,DOGE,XLM,NEO,DGB,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,-0.185580865038212,0.164242670977322,0.168628389222136,0.0428718443710549,0.156628224213625,0.302011569106748,0.162899931702048,-0.262801668657438,0.430157806327382,0,-0.210492966229461,0.0708022661805056,0,0,0,0,0
ETH,0.674218392332949,0,0,0.2797848654333,-0.259259379186736,0,0.400914648504394,0.0549004796711908,-0.262581712910607,0,0,0,0.298082121601221,0,0,0,0,0
DASH,0.375496818444955,0,0,0.309528537593911,0.343329047979595,0,-0.292988503176018,-0.122502167474975,0.137726198187483,0,0.0701977525687041,0.29806528588198,0.0586604489954793,0.152407303928158,0.39327124261391,0,0,0
XMR,0.150121051423583,0.651776211449174,-0.115049327975781,0,0,0,0,0.0573484511090955,0,0,-0.202333015662187,-0.0577691892893885,0,0,-0.495353003422907,0,0,0
XRP,0.109512814192516,-0.01219891800299,0.0250083137275612,-0.122724498158836,0,0,-0.0507465971089304,0.0824988604239781,0.037969113869979,0.455723914673189,0.055630829301338,-0.111976403137089,0.0164577530694681,0.548771589581783,0.237976032258436,-1.7901838812729,0,6.93889390390723e-18
LTC,0.208718778915093,-0.0638813455436204,0,2.71050543121376e-20,0,0,0.186534785639426,-0.0391191815312955,0.0699978366810783,0,0.0444481842308857,-1.0842021724855e-19,0,0,0.0642894424739822,0,0,0.00712598411643533
ETC,0.41501833838246,0.156847991382618,0.0238662128713436,-0.0694245863501687,0,0.935705505893013,0,0.0238910235411208,0.0309389289781831,0.321600506059217,0.0643105558976174,0.174393046055268,0,-0.531828749176482,-0.255015034596615,0,0,0.0626030820676374
XEM,1.02560452954757,0.339394840060437,0.0161908490663509,-0.556990975364541,0.976464374978651,0,0,0,0.49562551193074,-1.65480516695049,0.506866293731326,0,-0.0493843936573238,0.825111445813913,-0.672363561460137,0,0,-0.0808466205418926
ZEC,0,0.141271479969556,0,0,0,0,0.205540090967077,-0.0748310415548785,0,0.193656285551425,0,0,0,0,0,0,0,0
DOGE,0.415087874691513,0,-0.0696350567510096,0,0.262748577200784,0,0,0,0.219276051998695,0,0.063512497493218,-0.0578455918496877,0.150821125871651,0.0189907847192129,0,0,0,0
XLM,0,0,-0.0363191244582264,0.280409496695525,0,0,-0.0266006947357652,0.0200228557146867,-0.116947211952756,0,0,0.0608524847014152,0.236644071299661,-0.3399241410363,0,0,0,-3.46944695195361e-18
NEO,-0.471910387323897,-0.295160087931949,0.0896970400852343,0.499533725348067,-0.112431661726521,-0.5157834901727,0.379752261494127,-0.043472867287852,0.33161584952183,0,-0.174270694068181,0,0.0922345958471446,0,0.233738221485661,0,0,0
DGB,0,0.144660853389491,6.93889390390723e-18,0,0,0,-0.291075979836657,-4.33680868994202e-19,0,0.724234539763811,0.300384585112383,0.077855634803086,0,-0.184595080555952,0,0,0,-0.443503530669471
BV010082.Index,0,0,0.0970578161301989,-0.0873965106303896,0,-0.359029750933845,-0.0159064185083118,0,0.0107588539644172,0.14422796133385,0.167018558775769,-0.150705667491504,3.46944695195361e-18,0,0.080507718409166,0,0,0.0571424813152073
CVIX.Index,0,0,-0.0177652991999135,0.0244381778518083,0,0,-0.0218032215649406,-0.0919732797912397,0,0.565446616960654,0,0.077820470215503,-0.159141438232667,0,0,0,0,0.261457969983356
DXY.Curncy,0.0303457558318156,0,-0.0087144844462786,-0.0299676183562411,-0.0693673680023388,0,0.0299168256506957,-0.0197246827445782,0.00176810616244252,0,0.0227995560031657,0,0,0.167577408195156,0.0516380624274506,0,0,-0.0213006180578779
SPX.Index,0.00652234779458896,0.00928977241295465,0,-0.013312444962678,-0.0248306284188099,0,-0.0215980031814226,0.00254659623040113,0.00601166088987464,0.0358837694942769,0.0233789578749146,0,0.00193927000447959,-0.0539252305521083,-0.0107767171022598,0,0,-0.0137668596238942
VIX.Index,-0.412924283674409,0,0.00422797584188229,0.243346729896128,0,0,-0.331848947167983,-0.193578840789128,0,0.247157715039933,0.515878444005429,0,-0.0309566844182271,0,0.417260764534923,0,0,0
