,BTC,ETH,XRP,LTC,XEM,DASH,DOGE,XMR,XLM,DGB,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,0.045828772102036,-0.149568506273221,0.564993572289661,0.0740764173902544,0.122438436384105,0.0455318441839084,0.118654490373119,-0.0217009765156921,-0.0274418581624662,-0.150205541288157,0.0256786743287254,0,0,0
ETH,0.309132828566733,0,0.31134208770885,0,-0.102650087670972,0.756044238632135,0,-1.52442926885858,-0.0839577437274877,0.343804282725948,0.843496430505521,0,0,0,0.308539195168144
XRP,-0.80237536918807,0.0573189609498428,0,0.744228632203809,0.123349992994676,0.155264364768062,0.202432272184361,0,-0.0591401485166825,-0.0736083759425054,0.25638853742258,0.155245847136815,0,0,0.136925348810751
LTC,0.637221895342541,-0.134755707024837,-0.142427942441339,0,-0.079921033215326,0.326016098389845,0.408807392920514,0,0.21040700964549,0.0427072795190207,0,0,0,0,0
XEM,0.594405861689436,0.0411439706757734,0,0.854568448548243,0,0,0,0,0.518916810822006,0.408254460721228,1.17963011884817,0,0,0,0.413401332494888
DASH,-0.111152110743119,0.0108636204327246,0.272650532870506,0.132072516875487,-0.0329697098972728,0,0,0.0431887881970912,0.128783393238992,0.208658201467411,-0.437945085054003,0,0,0,-0.0732292173866432
DOGE,0,0.0705053155032246,-0.0865441866372687,0.4318065673272,-0.0991819504620436,0.0650025292821564,0,0.136149267370287,0.164059284569145,0.0126301160092563,0,-0.101931942444806,0,0,-3.46944695195361e-18
XMR,0.688873527463008,-0.133281091549673,0.21511645240038,0,-0.0880443749304386,0.0954414795005763,0,0,0.132346255719988,0.03189163264907,0,0,0,0,0
XLM,0.0979989360006048,0.180613036145417,-0.178545830310897,0.159241771172835,0.132182808502659,0,-0.0451000918822357,0.112466642312322,0,-0.312876270874836,0,-0.132881615429765,0,1.45117097803331,0.251789056617965
DGB,-0.674887701163404,0.305370128407018,0,0.381086269537404,0.165211177887578,0,0,0.29167514845548,-0.550012875542719,0,0,0,0,0,0.135165536389435
BV010082.Index,-0.295669892404894,0.218729975715848,-0.0575564037640326,0,0.0201506971408549,-0.122393629944134,0,0,0.130128396698869,0,0,0.0402618837910057,1.95227436310129,0,-0.201608335169395
CVIX.Index,0.463712630606853,-0.1565204635826,0.147079828079258,-0.425554045231373,-0.00933011721373652,0.300151965318927,0.171158609064541,-0.13037923419269,0,0.085243506664165,0.330534797041395,0,-0.414317289743529,0,0.185004594772269
DXY.Curncy,0,-0.0102289066379793,0.0160262898403722,0.0360072251653155,0.00822887104545169,0.094469410769398,0,-0.0392810177299747,-0.0104557562234554,0.0102558897664151,0.137697855586309,0.0481951365667016,0,0,-0.000109276374785138
SPX.Index,0.0611567807609425,-0.0116434131601175,-0.00673782389526229,-0.0320497074706825,-0.0194684070745415,0,-0.0181020979620352,0,0.0440524367164299,-0.0151401613406164,0.0214509376418302,-0.0693165628002103,0,0,-0.0767077294019128
VIX.Index,0.084857358166376,0.265482677239564,-0.742145890201985,-3.46944695195361e-18,-0.172589792747193,0,-0.639565919558887,0.358959622788929,0.570555984307014,-0.334195125202287,-0.184013848748361,0.872373508024871,-1.76320658500761,-3.71546443447204,0
