date,XBT,DOGE,XRP,ETH,XMR,DASH,XEM,ETC,MIOTA,EOS,QTUM,ZEC,WAVES,XLM,DCR,OMG,BNB,BCH,NEO,TRX,FIL,XTZ,ADA,ENJ,ICX,BTT,HOT,HT,IOST,LINK,MKR,THETA,ZIL,REN,FTM,CRO,QNT,MATIC,OKB,CEL,ALGO,CHZ,PDT,HBAR,RUNE,LNA,AR,KSM,KLAY,YFI,AVAX,SHIB,CRV,SRM,SUSHI,CAKE,NEAR,AAVE,EGLD,MINA,ICP,DYDX
2022-04-17,40381.53,0.142,0.76795,3052.96,239.57,108.87,0.10067115429,37.57,0.66845,2.51,6.77267,144.21,20.8485,0.203146,59.88580899,4.69,414.47602392,339.57,21.351,0.0615375,20.4,3.2,0.9463,1.487,0.7671,0.754,0.025018,9.4135,0.046,14.21,1845.04,3.044767362,0.11204,0.3309,1.14155,0.4122,114.98,1.3716,20.5115,2.215,0.7299,0.2354,18.26,0.1986771276,8.0055,80.726716623,30.088278003,178.71,0.9950008992,19358.61,77.76,2.573e-05,2.319,2.438,3.3167,8.314557027,16.4873748837,176.28,155.61,2.37,17.14,4.687
2022-04-18,40683.33,0.1383,0.7582,3005.62,255.25,106.87,0.097639992,36.15,0.66114,2.44,6.54472,150.91,19.8624,0.202583,64.60512804,4.61,415.13269932,337.49,21.167,0.06114,19.55,3.14,0.9287,1.432,0.7352,0.757,0.025018,9.3335,0.046,13.84,1801.96,2.998361421,0.10686,0.3257,1.12515,0.4082,110.44,1.3907,19.7385,2.09,0.7345,0.2263,18.27,0.1924321509,8.217,88.738479396,29.967340878,164.85,0.9654154209,18945.94,76.37,2.496e-05,2.158,2.349,3.2835,8.274989322,15.7558400424,165.6,154.12,2.32,16.92,4.459
2022-04-19,41435.01,0.1424,0.77405,3111.64,256.75,110.14,0.1011014244,37.45,0.68122,2.63,6.79429,162.67,20.9124,0.203628,63.31269528,4.74,419.90239134,337.39,22.0327586,0.06351,20.57,3.22,0.9476,1.506,0.8053,0.766,0.025018,9.4345,0.046,14.13,1854.78,3.144917259,0.11034,0.3804,1.18245,0.4159,114.47,1.4264,20.0505,2.257,0.7594,0.2299,18.82,0.1984736979,9.075,93.949741674,30.95195247,174.96,0.9745514352,19430.59,79.67,2.531e-05,2.3,2.447,3.3632,8.568760068,17.0277173595,179.95,162.16,2.44,17.51,5.125
2022-04-20,41207.4,0.1408,0.748075,3070.54,270.31,107.46,0.100133982,36.46,0.66731,2.79,6.7509,158.05,20.2307,0.200569,60.8221224,4.67,417.5957916,329.79,21.35725546,0.062235,19.65,3.11,0.9393,1.489,0.7685,0.745,0.025018,9.456,0.046,13.94,1797.43,3.05346834,0.12151,0.3629,1.1756,0.414,110.01,1.4093,19.5255,2.207,0.7392,0.2234,18.84,0.194911002,8.9175,94.56686226,29.70641466,177.81,0.952715088,19094.93,78.04,2.486e-05,2.314,2.392,3.2687,8.99145468,16.532820954,188.17,161.42,2.41,16.92,4.841
2022-04-21,41210.12,0.1378,0.7491,3026.17,283.69,103.48,0.0997284904,35.89,0.66975,2.54,6.61766,162.38,20.0108,0.199451,69.39784208,4.86,411.52425832,326.75,21.41482774,0.071625,19.06,3.1,0.9334,1.49,0.8064,0.778,0.025018,9.5015,0.046,13.78,1775.94,3.325656684,0.11923,0.3917,1.14515,0.4142,110.37,1.4128,19.259,2.15,0.7368,0.2238,18.75,0.1940996652,8.9045,95.920675312,29.119070792,172.54,0.9544263792,19060.68,76.19,2.445e-05,2.268,2.498,3.5472,9.243429916,16.1679663796,180.72,160.6,2.39,16.83,4.676
2022-04-22,39495.26,0.1358,0.72575,2956.12,265.46,103.18,0.0963684344,35.17,0.67393923,2.51,6.58468,158.14,19.1681,0.194835,64.1797975,4.6,407.5910832,318.13,21.162,0.067425,18.99,3.09,0.9017,1.438,0.7976,0.738,0.025018,9.4225,0.046,13.68,1728,3.171469378,0.11191,0.3642,1.114,0.4004,107.73,1.4115,19.476,2.108,0.7194,0.2191,18.25,0.189577248,8.572,93.971072118,28.590618714,164.72,0.9368275672,18622.97,74.22,2.421e-05,2.54,2.419,3.5321,9.206345106,15.3920927272,173.62,154.37,2.29,16.5,4.64
2022-04-23,39771.32,0.1356,0.71125,2954.32,272.47,103.36,0.09513299744,35.02,0.6848,2.42,6.53761,154.19,18.7863,0.193332,62.2421158,4.62,406.90037492,315.82,21.17753542,0.06747,19.15,3.03,0.8986,1.429,0.7874,0.742,0.025018,9.44,0.046,13.39,1746.67,3.137957148,0.11161,0.3575,1.1088,0.4084,106.58,1.3791,20.0265,2.0965,0.713,0.2182,18.91,0.18891377,8.3565,91.430287548,28.193888748,163.55,0.9250809032,18593.35,73.53,2.426e-05,2.681,2.378,3.43,9.50534548,15.5716649196,175.42,155.43,2.29,16.61,4.651
2022-04-24,39720.4,0.1325,0.701675,2960.93,255.54,101.22,0.0952097988,34.32,0.66146,2.38,6.39373,163.12,17.6489,0.19102,65.7769824,4.54,402.6059744,311.7,20.412,0.06626,18.96,3,0.891,1.397,0.8055,0.728,0.025018,9.46,0.046,13.47,1769.22,3.03066652,0.10801,0.3518,1.08015,0.4022,109.2,1.3508,20.875,2.1295,0.7092,0.2137,18.38,0.187083084,7.969,91.96464212,27.61362208,160.62,0.933032196,18633.74,72.48,2.388e-05,2.736,2.336,3.4095,9.4137348,15.33604644,169.1,153,2.21,16.3,4.558
2022-04-25,40227.41,0.1622,0.6876,3013.11,258.75,99.32,0.0953389617,33.53,0.647,2.37,6.46544,155.15,17.0118,0.18918,62.31225809,4.48,402.19364518,313.53,20.013,0.0647,18.57,2.94,0.8877,1.373,0.7804,0.718,0.025018,9.433,0.046,13.39,1792.47,2.984873822,0.10225,0.3571,1.0594,0.4007,106.92,1.3392,19.9955,2.1455,0.7042,0.2099,18.01,0.1818278932,8.3285,95.930304627,27.141433527,161.62,0.8982780653,18648.33,71.84,2.49e-05,2.748,2.265,3.28,8.781643603,14.3523353398,168.93,155.08,2.17,16.07,4.473
2022-04-26,38270.01,0.1407,0.64595,2838.8,240.87,94.71,0.09004933353,30.91,0.61065,2.21,6.05225,149.09,15.3983,0.181621,58.82100537,4.15,386.02959087,298.75,18.77358965,0.0622675,17.65,2.81,0.8306,1.287,0.7234,0.665,0.025018,9.1365,0.046,12.51,1648.75,2.759267721,0.09237,0.3329,0.98505,0.3835,101.02,1.2595,19.484,2.063,0.6605,0.1978,16.84,0.1699188444,7.557,88.434339108,25.170185577,155.85,0.8511250224,17513.64,68.31,2.31e-05,2.472,2.108,2.9519,7.600423986,13.0630852134,158.11,147.44,1.96,15.04,4.204
2022-04-27,38859.81,0.1384,0.646,2852.79,222.78,94.19,0.09151485255,30.82,0.60731359,2.23,6.00313,147.08,15.6503,0.183452,59.64980835,4.12,388.01520285,303.86,18.722,0.0626625,17.46,2.77,0.8302,1.28,0.7162,0.657,0.025018,9.3245,0.046,12.6,1639.35,2.751274548,0.09314,0.3367,0.9761,0.3872,100.3,1.2457,19.58,2.114,0.6587,0.1995,16.83,0.1659313887,7.572,88.324462149,26.043844662,156.44,0.8273253549,17661.19,68.84,2.308e-05,2.422,2.105,2.9617,7.437767634,12.5964074115,170.4,146.7,2.01,15.03,4.104
2022-04-28,39988.83,0.1378,0.644375,2947.63,229.86,97.37,0.0943736388,31.11,0.61711,2.3,6.08754,146.22,15.646,0.185618,59.50337904,4.24,405.36676971,308.61,19.00879414,0.0636225,18.15,2.81,0.8405,1.289,0.7285,0.663,0.025018,9.451,0.046,12.67,1623.27,2.787221451,0.09095,0.3399,0.98185,0.3897,100.4,1.2471,19.2095,2.1195,0.683,0.2027,17.05,0.1687528626,7.5235,88.543267386,26.244669129,158.33,0.8385657651,18005.85,67.79,2.304e-05,2.449,2.155,2.9987,8.169717969,12.4757151834,166.78,147.7,2,15.19,4.451
2022-04-29,38324.66,0.1343,0.60518,2792.44,224.93,91.06,0.0896797044,28.92,0.57169,2.23,5.71305,127.29,14.1827,0.176809,56.9121201,3.85,391.37142792,291.82,17.757,0.063202,17.21,2.65,0.7962,1.19,0.6732,0.618,0.025018,9.3975,0.046,11.93,1519.46,2.51026523,0.08232,0.3117,0.8206,0.3666,92.98,1.1389,19.1465,2.0729,0.6261,0.1881,16.12,0.1567478594,7.518,84.977268618,24.29783444,147.53,0.8094168192,16562.19,62.62,2.178e-05,2.213,1.96,2.71,7.668764466,11.2072803238,152.61,132.22,1.89,13.93,4.136
2022-04-30,38473.51,0.1326,0.61122,2806.47,230.78,91.04,0.09102832466,28.2,0.55193147,2.15,5.65276,125.77,13.5557,0.177734,56.9407948,3.83,391.31407021,287.47,17.839,0.0628,17.5,2.67,0.7888,1.139,0.6529,0.608,0.025018,9.3506018704,0.046,11.69,1519.72,2.454609938,0.0778,0.2952,0.7377,0.3643,98.02,1.1107,18.321085462,2.0254,0.611,0.1838,15.68,0.1512008943,6.509717892,81.21757961,24.365273883,139.46,0.7702396702,16888.25,59.68,2.179e-05,2.178,1.9312,2.59,7.636991735,10.9122416413,153.6,132.17,1.8,13.55,3.839
2022-05-01,37800.9,0.1305,0.59775,2765.1,209.29,88.4,0.0885675087,26.83,0.53341,2.07,5.48328,118.96,12.8426,0.172731,57.0415581,3.75,384.3217503,280.17,17.36,0.067924,14.74,2.52,0.7705,1.063,0.622,0.593,0.025018,9.382561389,0.046,10.99,1418.01,2.28317436,0.06954,0.2655,0.7253,0.3015,95.07,1.0686,17.86092525,2.0328,0.5872,0.1779,15,0.143265411,6.23336841,79.96024377,24.39292077,130.73,0.718973118,17019.58,57.6,2.109e-05,2,1.859,2.33,7.49591847,11.575013589,142.76,124.43,1.73,12.67,3.52
2022-05-02,38542.1,0.1307,0.60804,2839.96,203,88.34,0.0924239558,27.33,0.52416,2.08,5.44525,122.61,12.3674,0.173081,55.6547924,3.8,387.6564418,283.73,17.389,0.066898,14.61,2.48,0.7776,1.05,0.6224,0.579,0.025018,9.463241813,0.046,11.08,1461.09,2.312526,0.06923,0.273,0.7575,0.276,96.34,1.0696,18.87792058,2.1129,0.6062,0.1771,14.91,0.13875156,6.25152862,82.51092768,24.31235668,130.72,0.695299484,17077.87,59.69,2.056e-05,2.045,1.823,2.35,7.68529474,11.68596472,144.33,125.04,1.83,12.73,3.342
2022-05-03,37705,0.1276,0.59853,2772.88,207.26,86.9,0.0874756,26.75,0.52094773,2.03,5.31566,119.06,12.2636,0.170528,55.162415,3.66,381.310665,277.82,17.31,0.070933,14.31,2.45,0.7633,1.05,0.6251,0.573,0.025018,9.411168,0.046,10.88,1398.67,2.2509885,0.067539,0.2722,0.7527,0.2865,91.96,1.0591,18.309548,2.1047,0.6649,0.1771,14.62,0.13837735,6.1270625,82.211982,24.5421845,128.12,0.6749195,17241.61,58.62,2.009e-05,2.154,1.807,2.32,7.4618195,11.4404511,139.9,123.52,1.76,12.65,3.343
2022-05-04,39848.76,0.1343,0.638875,2955.46,220.84,94.29,0.09256866948,29.63,0.55114,2.2,5.8451,131.61,14.4425,0.183515,58.776921,4.21,401.39655948,298.11,19.242,0.0821125,15.62,2.65,0.867,1.174,0.6978,0.64,0.025018,9.5892056064,0.046,12.01,1495.14,2.578214772,0.080725,0.3076,0.8381,0.3099,99.03,1.1564,18.975979512,2.176,0.7078,0.1931,16.05,0.1490343624,7.340141592,87.695166132,26.128831932,138.8,0.7288338204,18306.96,67.27,2.149e-05,2.565,1.979,2.57,7.782462828,12.835285596,155.28,137.1,1.98,14.04,3.771
2022-05-05,36308.47,0.1292,0.5938,2728.37,203.85,87.09,0.08340055559,28.18,0.49537537,2.01,5.43731,123.44,13.6842,0.170244,51.44910199,3.76,376.44621696,276.76,17.159,0.0745625,13.9,2.47,0.7979,1.067,0.6411,0.581,0.025018,9.1508236941,0.046,10.85,1389.46,2.283802763,0.077341,0.2751,0.74135,0.2833,93.2,1.0538,17.929122486,2.0205,0.6291,0.1752,14.46,0.137972186,6.444753425,81.458052445,22.739994761,128.85,0.6844146595,16758.12,58.52,2.012e-05,2.342,1.801,2.25,7.363357716,11.1790148283,140.53,125.87,1.78,12.58,3.266
2022-05-06,35996.13,0.1267,0.596425,2688.35,212.08,87.21,0.08297107965,27.89,0.49236328,2.03,5.42326,123.3,13.9641,0.169941,50.82653556,3.66,381.01903605,274.25,17.064,0.082455,13.89,2.51,0.7846,1.048,0.6213,0.581,0.025018,9.045827469,0.046,10.77,1342.27,2.23176006,0.079791,0.28,0.7237,0.2806,88.98,1.0485,17.576910279,2.0125,0.7006,0.1732,14.29,0.1346255262,6.331719267,79.40746278,22.134020337,125.12,0.6637686372,16721.89,57.25,2e-05,2.322,1.759,2.24,7.515991944,10.7383655016,138.4,122.52,1.84,12.5,3.479
2022-05-07,35858.4,0.129,0.592575,2682.13,208.22,85.93,0.081936444,27.76,0.4928,2.02,5.34049,117.44,13.702,0.170781,51.6719544,3.7,376.4056248,274.73,16.797,0.0855175,13.7,2.63,0.7775,1.031,0.6206,0.573,0.025018,9.288759936,0.046,10.66,1320.16,2.18377656,0.07791,0.2737,0.7071,0.2779,89.13,1.0464,17.28733464,1.9825,0.7628,0.1721,14.1,0.133393248,6.09951384,72.3801804,20.93054808,121.85,0.660153144,16875.18,56.92,1.987e-05,2.311,1.758,2.2076,7.44420384,10.631657016,136.97,120.98,1.77,12.44,3.378
2022-05-08,34578.23,0.1258,0.573575,2561.26,220.11,84.44,0.07873462971,27.11,0.47483,1.99,5.19853,114.36,13.0827,0.16397,49.93096412,3.65,358.81829271,266.07,16.29,0.08855,13.3,2.61,0.7561,0.976,0.6565,0.559,0.025018,8.703340491,0.046,10.23,1214.43,2.126561145,0.0786,0.2668,0.69075,0.2606,85.02,0.9894,16.103081711,1.939,0.7317,0.1659,13.46,0.1289767979,5.885214746,66.362539016,20.335457063,114.8,0.6137635825,15798.01,52.78,1.877e-05,2.418,1.709,2.1528,6.988260283,10.8907593208,129.7,115.22,1.67,12.22,3.945
2022-05-09,30931.63,0.1078,0.4886,2270.99,184.85,72.6,0.05985270405,23.49,0.40404,1.74,4.59172,96.72,13.1786,0.144401,40.58229856,3.07,305.69729929,230.28,13.87607607,0.07358,11.56,2.13,0.6263,0.802,0.5772,0.462,0.025018,8.0239741383,0.046,8.59,1051.03,1.76310291,0.065375,0.2178,0.5721,0.2136,74.09,0.8275,14.312065201,1.648,0.6114,0.1381,11.09,0.1122818169,4.760377857,46.963493829,17.232011073,99.01,0.4970712941,12937.98,43.98,1.492e-05,2.011,1.474,1.81,5.744003691,10.0759784725,104.37,106.9,1.43,10.38,3.046
2022-05-10,31317.24,0.1109,0.519375,2354.12,169.18,73.08,0.06097466628,24.07,0.39538388,1.73,4.786,95.75,12.2077,0.149756,42.62276364,3.09,323.88289608,230.88,14.061,0.0798775,11.43,2.13,0.6505,0.829,0.5797,0.475,0.025018,8.2126330176,0.046,8.71,1209.29,1.81639992,0.07016,0.2202,0.57,0.2362,73.79,0.9145,14.568780048,1.535,0.5972,0.1438,11.55,0.1136815812,4.819723236,25.094504412,18.239160576,95.36,0.5051470812,13993.36,45.73,1.646e-05,1.997,1.461,1.83,5.940880428,9.8574144624,107.13,108.63,1.48,10.82,2.809
2022-05-11,29309.59,0.0838,0.4108,2112.52,151.58,57.47,0.04959182628,19.69,0.29515,1.44,3.96741,82.17,8.0034,0.12439,34.5853162,2.45,270.61544447,195.35,10.623,0.0729175,8.71,1.77,0.5262,0.618,0.397,0.367,0.025018,7.5404782193,0.046,6.95,1201.5,1.333586345,0.051444,0.1617,0.30055,0.1971,57.68,0.6628,11.75314559,1.02,0.4429,0.1064,8.76,0.090859729,3.2240549,1.216347985,15.147196112,75.59,0.3672491627,12276.48,30.49,1.177e-05,1.472,1.16,1.32,4.270407263,6.5920198869,82.73,84.785,1.05,7.51,1.794
