date,XBT,DOGE,XRP,ETH,XMR,DASH,XEM,ETC,MIOTA,EOS,QTUM,ZEC,WAVES,XLM,DCR,OMG,BNB,BCH,NEO,TRX,FIL,XTZ,ADA,ENJ,ICX,BTT,HOT,HT,IOST,LINK,MKR,THETA,ZIL,REN,FTM,CRO,QNT,MATIC,OKB,CEL,ALGO,CHZ,PDT,HBAR,RUNE,LNA,AR,KSM,KLAY,YFI,AVAX,SHIB,CRV,SRM,SUSHI,CAKE,NEAR,AAVE,EGLD,MINA,ICP,DYDX
2022-04-07,824784175142.62,19170925441.3347,37593598744.46,387114184820.337,4065292422.41055,1226133448.57164,949094358.194545,5642646718.83982,2107606632.59819,2485311177.50112,748309304.44192,2073174896.41562,2941390000,5206591449.99604,813992443.778493,692812267.330957,73127107270.5996,6382699697.83698,1628749290,4564756022.1536,4163382108.64,2965247113.87051,34702247981.3571,1518303571.79728,652023189.762896,1169379693.20433,10385511.3627913,1447525513.74615,1064082833.85052,7285348972.5208,1846876262.09053,3454408364,1625174790.79817,424100000,3383544861.33982,11244567394.3092,1705986602.2242,10284592841.8136,5281047868.61592,1287607996.23675,5355295677.55586,1277231434.62,22408361653.6597,4387218860.19133,2903640836.4454,35913705058.2937,1695071991.84063,1607078351.34314,3048329748.92179,760629112.100732,21311471564.7599,13563930586.693,985382661.874366,353996843.07352,695757145.456849,2504458569.88602,10609022842.7533,2749555064.80469,3710423782.01,1528309590.85613,4160198040.77479,509831569.13781
2022-04-08,812371588766.4,19316863282.0646,36539437652.906,389598304967.109,4035702153.36592,1197290233.53252,927078317.896991,5575097794.0706,2045873265.0066,2386567976.61761,735226562.06073,2159961071.86095,2660230000,5083171031.17516,798915700.174501,671775457.594187,71779229596.6597,6258149895.51495,1569433560,4519610083.47296,4069406123,2859977989.36699,33663296923.7005,1597722527.86052,641814321.606928,1145392417.4463,10385511.3627913,1450561137.50461,1064169766.79962,7196617158.11189,1848579739.78091,3453569760,1578858528.10944,402700000,3274402351.54294,11214251777.8788,1659037765.08169,10055038310.327,5073453169.01958,1271306480.99337,5207031092.92057,1266008899.002,21864612228.7007,4235277564.39764,62204.0845579692,34440688715.1847,1687054595.69305,1615519643.53281,3010919043.14689,742406599.349205,21267297625.5423,13311322972.5278,940307480.444155,354263306.63624,666511015.343572,2455534344.5501,11952828577.0031,2595495758.37445,3655258035,1520018400.78093,3981110469.05346,474050221.321031
2022-04-09,808356026801.75,18971919294.8848,36656165536.3315,389145339437.286,4280045163.74901,1211323690.88706,941586967.695379,5529121485.83879,2045901060.30943,2367035759.12226,726505944.27252,2038418084.21128,2436620000,5050668450.51872,806927719.812115,674580365.55909,70948861699.1232,6219238121.10284,1569151440,4528030159.338,4066775294.01,2771898980.90626,33047622222.867,1690222253.15771,644786132.629089,1137896393.77191,10385511.3627913,1468774880.05538,1064256701.85666,7140576012.16942,1878638459.87301,3364025707,1508678484.6448,395200000,3196134847.42783,11092989312.1572,1611015811.66163,9902460148.68022,5092573733.45608,1252252761.87773,5211059421.47493,1291660408.986,21496559425.7583,4205598395.00875,62860.6832283034,33346103389.2055,1699940943.48185,1572864177.68078,2994978961.03128,727699096.304598,20405905810.799,13267391213.5426,961473217.811385,351332207.44632,678039812.84373,2417658192.32573,10823365572.3233,2499498262.5102,3667207587,1434120146.93292,3938142172.93656,465482794.563297
2022-04-10,822314636828.16,20776241689.3634,37073738480.132,396297590734.754,4423555747.73735,1217785825.98062,955854446.293794,5638580316.69904,2072251007.3949,2436642539.35948,743488616.01505,2083356486.2787,2473600000,5130670593.09476,831233448.150941,688604905.383603,71974216234.0581,6305955544.75864,1591981924.1223,4586074937.64168,4109408074.24,2886856511.76325,34121846310.2588,1634161813.58366,653396054.519331,1157386055.32531,10385511.3627913,1492826360.60318,1064343627.53386,7406771455.39614,1883442447.22206,3521455168,1585915022.4249,393700000,3347841665.46912,11406250681.938,1707596276.64052,10186310512.4646,5165153835.19465,1246113230.16269,5265413080.88807,1299676505.856,22163757531.4774,4356116966.88435,2821384296.09967,34013743898.6923,1755877433.61421,1604204719.95943,3002310754.25582,740561647.564573,20793654832.8202,13822029670.7313,977935457.985897,354396538.4176,692113428.52118,2477470327.84693,11197938519.3365,2553417723.73384,3779342187.6,1429526110.44612,4060956469.9398,478958914.913315
2022-04-11,760023969986.75,18348366702.6753,33937729570.783,361591627130.375,4068972325.23749,1090543643.45914,881609053.402043,5038352861.7784,1865553405.91257,2169454430.87925,657528288.47586,1800775997.2697,2.19e+09,4705261919.37683,748329784.469169,601652758.471621,67016606152.178,5712183043.42164,1411587420,4225265729.2972,3488438797.96,2657971065.64221,30421384827.1239,1423935165.18096,570482350.769724,1037449676.53513,10385511.3627913,1445268255.05396,1064430698.67222,6491432738.33584,1666848413.47896,3018661385,1479554408.10646,332200000,2894881191.16659,10271941367.1672,1539653579.20501,9285274611.92877,4794188870.75307,1113584028.31393,4792419877.79196,1187451149.676,19426460123.3547,3969818974.04132,2349800181.79584,30445886864.095,1522222568.426,1405205746.6371,2807258374.77589,667933580.425739,18192300634.4502,12509568371.0472,856428447.174022,306433097.128,607286155.944768,2194681352.1769,10110698726.3623,2212928289.06779,3396053178.24,1196959453.2693,3605488525.73007,425002583.986743
2022-04-12,747158408033.88,17937087333.3457,33369734096.795,357788526251.024,4215016825.82838,1064653922.60523,856029794.304886,4947961110.86684,1784208284.13883,2149888954.79018,650320304.79748,1752735718.36449,2181210000,4650851420.47521,744529703.800607,601652758.471621,68436286221.0301,5664495423.61958,1395647640,4229027890.85392,3515191405.95,2658154736.07154,29873049546.694,1398707967.37263,552411029.745786,1041947290.73976,10385511.3627913,1434448980.63278,1064517696.50808,6384020541.94611,1653653221.21065,2955621696,1335601924.07113,325500000,2852189825.28562,10352783010.9816,1511350137.38481,9341632311.27578,4797960954.89361,1033134992.0479,4739416724.30237,1166074891.356,18947341842.7906,3863003858.19895,2268596284.5624,29185449052.5277,1532617045.51469,1333903767.92865,2746725045.15498,660036944.077661,18248745112.3393,13981282297.0528,847021452.788586,616026573.129668,603546044.381172,2235352005.78092,10335650796.9279,2181743889.63316,3351846781.4,1086228689.03929,3597802377.67289,412797605.123915
2022-04-13,780884711773.18,18547372849.1252,34569504197.5705,371549570545.685,4222549532.73252,1118274357.39142,905720948.899364,5117816235.60675,1885880194.26009,2288841208.00219,697789356.11576,1837211465.40322,2148850000,4797828592.611,777687548.375902,647933739.892515,70576091782.1342,6514194028.75818,1492992097.2189,4363569954.14424,3657547855.5,2790813003.10549,30947273634.0859,1481864286.07415,596303405.17966,1101915480.13485,10385511.3627913,1448381715.31905,1064604999.70551,6566154266.25913,1743874447.03431,3162835060,1409374364.64182,3.43e+08,3022447058.26329,10590255339.6864,1538982881.53155,9714830247.19565,5138489102.47708,917119013.432685,4956131039.00466,1290591596.07,19967105485.2156,4045436306.88624,2532659328.15855,30610131888.8557,1580321128.52738,1421459724.15124,2825123847.61865,682000043.925908,19669673490.5056,14448057236.2709,887393137.02608,675634864.325062,636802191.016243,2337034044.05118,11121554429.6127,2394929414.83004,3516103135.54,1113172186.11129,3816975289.30029,435606877.692455
2022-04-14,756352683053,18693310689.8551,34392607302.07,360753611333.609,4074170444.81134,1093982217.01257,884387204.901735,4929403515.65318,1832766678.18769,2249464269.5147,671019052.2659,1763127901.74088,2082070000,4768957395.53556,750625360.12794,631104292.103099,69626631302.2771,6375727571.13659,1438741470,4276502786.68872,3600518547.6,2720851584.31019,29751197262.154,1403379670.67047,576095489.134027,1068932975.96755,10385511.3627913,1465272237.25715,1064692207.1398,6351329873.47967,1732391745.56584,3011610950,1457743425.67687,331100000,2929822041.21798,10355309312.3508,1509874602.50319,9347817912.42363,5067209719.40766,901240914.169654,4850803788.93974,1259061615.048,19410693230.8539,3878263508.62008,56760.6204171302,29238439877.1409,1514654909.56306,1413557237.84602,2763056032.32601,672560772.326682,18842639184.0427,14058162875.2769,868971106.354603,651023104.818079,617330476.174839,2288214174.63339,10746109111.5595,2304372612.8688,3393147111.9,1051815113.53369,3671100606.70014,416462523.301203
2022-04-15,766646538315.84,19290329129.2046,37165195378.486,363877271139.598,4296824559.92787,1156482277.53956,901821211.099798,4974529375.05728,1867554667.71653,2388469627.36437,686595337.47,1786954471.58643,2230300000,5019964629.44989,780610090.910808,649336193.874966,70299430175.1878,6404585202.10657,1482194238.4548,4432901217.11808,3656655664.74,2782881382.23657,30459864495.926,1403379670.67047,590343652.706675,1079427409.11169,10385511.3627913,1472599295.9279,1064779405.72874,6519453311.30707,1770382001.99409,3032280576,1399366972.70354,327200000,2967431101.63693,10259309860.3212,1511484276.91951,9516891010.46467,5250090764.29014,965388435.1923,4940421019.39095,1263336866.712,20045208301.187,3995549807.8222,2523787050.49786,28955632174.8202,1501447752.96375,1480458968.49816,2774957550.81264,685328738.13049,18840185076.3084,14146026393.2474,867011315.857637,649330488.675581,632984963.750304,2332823975.95949,10442194638,2374746675.65616,3416363778.24,1064651339.69049,3747865758.45241,421387126.152585
2022-04-16,764868478290,18879049759.8749,37268686079.255,364259021432.165,4280825165.83841,1157176672.1808,904758951.499471,5031700691.54375,1851605834.1323,2537419272.02381,705011638.30048,1767608167.72494,2124700000,5019989264.1586,782857286.070429,660555825.734576,69598981587.0659,6504090691.88062,1502218470,4389367633.39032,3947020063.74,2844888686.63296,30184093536.1776,1396839286.0535,585533424.689967,1137896393.77191,10385511.3627913,1450888691.31228,1064866524.01045,6500772929.32625,1706082479.01447,2992933440,1408091365.67537,324700000,2905681090.27339,10276993969.9056,1486936742.07071,9457096866.03552,5399413267.50857,923893669.118245,4929023198.60415,1246770266.514,20260357833.1331,3953895805.50096,2363785297.43048,28809632116.3756,1474517302.95288,1557867413.89701,2740669920.43451,679630410.554235,18989885648.1014,13992265236.7991,867011315.857637,655798590.129179,635317713.746155,2348933808.95359,10388221140.371,2349208095.03498,3412063330.37,1108888024.41609,3824507905.56098,423547631.40004
