date,price
2017-09-06,1058.48
2017-09-07,1057.11
2017-09-08,986.22
2017-09-09,977.7
2017-09-10,956.77
2017-09-11,949.18
2017-09-12,935.92
2017-09-13,870.59
2017-09-14,719.0
2017-09-15,827.96
2017-09-16,824.01
2017-09-17,825.76
2017-09-18,918.0
2017-09-19,883.7
2017-09-20,871.15
2017-09-21,806.05
2017-09-22,810.82
2017-09-23,854.92
2017-09-24,833.35
2017-09-25,884.24
2017-09-26,875.19
2017-09-27,941.47
2017-09-28,930.99
2017-09-29,913.81
2017-09-30,946.25
2017-10-01,953.68
2017-10-02,946.27
2017-10-03,927.44
2017-10-04,910.18
2017-10-05,929.6
2017-10-06,945.52
2017-10-07,957.09
2017-10-08,981.18
2017-10-09,984.01
2017-10-10,986.19
2017-10-11,999.01
2017-10-12,1082.22
2017-10-13,1136.96
2017-10-14,1166.66
2017-10-15,1148.61
2017-10-16,1154.91
2017-10-17,1119.81
2017-10-18,1111.27
2017-10-19,1120.97
2017-10-20,1153.41
2017-10-21,1154.02
2017-10-22,1146.17
2017-10-23,1122.37
2017-10-24,1085.28
2017-10-25,1113.79
2017-10-26,1133.9
2017-10-27,1123.36
2017-10-28,1124.14
2017-10-29,1189.26
2017-10-30,1188.73
2017-10-31,1226.07
2017-11-01,1262.72
2017-11-02,1301.1
2017-11-03,1348.43
2017-11-04,1373.85
2017-11-05,1370.76
2017-11-06,1311.63
2017-11-07,1333.86
2017-11-08,1398.23
2017-11-09,1376.02
2017-11-10,1318.86
2017-11-11,1346.57
2017-11-12,1316.36
2017-11-13,1379.75
2017-11-14,1403.68
2017-11-15,1470.41
2017-11-16,1514.02
2017-11-17,1535.5
2017-11-18,1566.66
2017-11-19,1594.84
2017-11-20,1650.44
2017-11-21,1617.18
2017-11-22,1675.96
2017-11-23,1711.12
2017-11-24,1779.07
2017-11-25,1844.48
2017-11-26,1962.81
2017-11-27,2000.27
2017-11-28,1991.76
2017-11-29,1929.71
2017-11-30,1986.69
2017-12-01,2138.67
2017-12-02,2131.91
2017-12-03,2194.52
2017-12-04,2258.72
2017-12-05,2248.6
2017-12-06,2468.29
2017-12-07,2711.51
2017-12-08,2798.66
2017-12-09,2655.07
2017-12-10,2627.15
2017-12-11,2966.29
2017-12-12,3188.29
2017-12-13,3128.52
2017-12-14,3248.19
2017-12-15,3361.87
2017-12-16,3607.65
2017-12-17,3593.29
2017-12-18,3713.07
2017-12-19,3659.12
2017-12-20,3604.67
2017-12-21,3413.15
2017-12-22,2990.89
2017-12-23,3179.42
2017-12-24,3034.02
2017-12-25,3078.03
2017-12-26,3413.01
2017-12-27,3337.27
2017-12-28,3179.82
2017-12-29,3275.23
2017-12-30,2916.35
2017-12-31,3195.1
2018-01-01,3144.98
2018-01-02,3469.73
2018-01-03,3642.25
2018-01-04,3621.62
2018-01-05,3848.11
2018-01-06,3961.43
2018-01-07,3935.57
2018-01-08,3707.61
2018-01-09,3699.79
2018-01-10,3773.66
2018-01-11,3403.01
2018-01-12,3607.31
2018-01-13,3766.84
2018-01-14,3619.7
2018-01-15,3512.28
2018-01-16,2860.52
2018-01-17,2833.69
2018-01-18,2864.45
2018-01-19,2928.51
2018-01-20,3236.18
2018-01-21,2915.55
2018-01-22,2741.38
2018-01-23,2737.35
2018-01-24,2878.19
2018-01-25,2826.79
2018-01-26,2802.31
2018-01-27,2889.17
2018-01-28,3059.47
2018-01-29,2916.29
2018-01-30,2629.56
2018-01-31,2683.94
2018-02-01,2402.05
2018-02-02,2266.28
2018-02-03,2387.25
2018-02-04,2089.3
2018-02-05,1747.38
2018-02-06,1957.08
2018-02-07,1907.04
2018-02-08,2106.46
2018-02-09,2248.83
2018-02-10,2213.24
2018-02-11,2099.21
2018-02-12,2277.23
2018-02-13,2192.94
2018-02-14,2450.66
2018-02-15,2535.76
2018-02-16,2585.11
2018-02-17,2757.74
2018-02-18,2570.89
2018-02-19,2714.05
2018-02-20,2655.82
2018-02-21,2485.43
2018-02-22,2341.27
2018-02-23,2439.78
2018-02-24,2347.08
2018-02-25,2348.92
2018-02-26,2477.73
2018-02-27,2513.61
2018-02-28,2443.56
2018-03-01,2560.96
2018-03-02,2563.14
2018-03-03,2618.99
2018-03-04,2653.9
2018-03-05,2615.3
2018-03-06,2474.85
2018-03-07,2290.38
2018-03-08,2136.65
2018-03-09,2163.78
2018-03-10,2044.08
2018-03-11,2205.13
2018-03-12,2108.91
2018-03-13,2102.56
2018-03-14,1877.76
2018-03-15,1878.08
2018-03-16,1874.98
2018-03-17,1760.41
2018-03-18,1801.76
2018-03-19,1906.55
2018-03-20,1960.86
2018-03-21,1957.83
2018-03-22,1909.17
2018-03-23,1941.08
2018-03-24,1855.89
2018-03-25,1849233.0
2018-03-26,1753811.0
2018-03-27,1663611.0
2018-03-28,1682162.0
2018-03-29,1485185.0
2018-03-30,1462451.0
2018-03-31,1471875.0
2018-04-01,1432822.0
2018-04-02,1476428.0
2018-04-03,1575855.0
2018-04-04,1434062.0
2018-04-05,143822.0
2018-04-06,1394705.0
2018-04-07,1449116.0
2018-04-08,1486222.0
2018-04-09,1448724.0
2018-04-10,1470545.0
2018-04-11,1527144.0
2018-04-12,174664.0
2018-04-13,1738322.0
2018-04-14,1759.96
2018-04-15,1854.89
2018-04-16,1793.43
2018-04-17,1765.29
2018-04-18,1862.24
2018-04-19,1935.41
2018-04-20,2117.1
2018-04-21,2096.54
2018-04-22,2102.41
2018-04-23,2179.9
2018-04-24,2347.72
2018-04-25,2120.77
2018-04-26,2250.15
2018-04-27,2171.83
2018-04-28,2302.59
2018-04-29,2345.88
2018-04-30,2261.1
2018-05-01,2252.65
2018-05-02,2310.79
2018-05-03,2452.61
2018-05-04,2446.83
2018-05-05,2526.5
2018-05-06,2465.82
2018-05-07,2380.69
2018-05-08,2345.37
2018-05-09,2360.81
2018-05-10,2264.46
2018-05-11,2089.15
2018-05-12,2116.28
2018-05-13,2196.09
2018-05-14,2178.96
2018-05-15,2112.28
2018-05-16,2087.36
2018-05-17,1991.39
2018-05-18,2046.64
2018-05-19,2043.21
2018-05-20,2124.96
2018-05-21,2074.01
2018-05-22,1942.71
2018-05-23,1790.49
2018-05-24,1854.45
2018-05-25,1805.03
2018-05-26,1788.56
2018-05-27,1776.97
2018-05-28,1664.54
2018-05-29,1790.99
2018-05-30,1770.44
2018-05-31,1811.58
2018-06-01,1824.85
2018-06-02,1880.9
2018-06-03,1926.38
2018-06-04,1848.81
2018-06-05,1895.28
2018-06-06,1892.14
2018-06-07,1901.32
2018-06-08,1878.48
2018-06-09,1849.09
2018-06-10,1637.35
2018-06-11,1666.37
2018-06-12,1559.36
2018-06-13,1501.62
2018-06-14,1603.94
2018-06-15,1526.69
2018-06-16,1547.41
2018-06-17,1538.7
2018-06-18,1599.51
2018-06-19,1625.24
2018-06-20,1619.39
2018-06-21,1601.59
2018-06-22,1421.37
2018-06-23,1447.51
2018-06-24,1419.2
2018-06-25,1438.93
2018-06-26,1370.89
2018-06-27,1400.21
2018-06-28,1328.24
2018-06-29,1398.58
2018-06-30,1448.12
2018-07-01,1442.03
2018-07-02,1517.27
2018-07-03,1486.28
2018-07-04,1507.95
2018-07-05,1492.95
2018-07-06,1496.73
2018-07-07,1538.11
2018-07-08,1524.98
2018-07-09,1496.35
2018-07-10,1402.89
2018-07-11,1429.34
2018-07-12,1393.48
2018-07-13,1393.19
2018-07-14,1399.03
2018-07-15,1434.02
2018-07-16,1529.92
2018-07-17,1640.25
2018-07-18,1625.86
2018-07-19,1624.21
2018-07-20,1567.07
2018-07-21,1593.09
2018-07-22,1587.61
2018-07-23,1618.08
2018-07-24,1747.91
2018-07-25,1708.42
2018-07-26,1664.31
2018-07-27,1706.51
2018-07-28,1712.27
2018-07-29,1709.01
2018-07-30,1683.94
2018-07-31,1595.49
2018-08-01,1569.62
2018-08-02,1541.65
2018-08-03,1534.8
2018-08-04,1463.48
2018-08-05,1474.79
2018-08-06,1450.96
2018-08-07,1385.43
2018-08-08,1283.94
2018-08-09,1331.72
2018-08-10,1240.45
2018-08-11,1231.97
2018-08-12,1244.83
2018-08-13,1193.62
2018-08-14,1177.03
2018-08-15,1189.99
2018-08-16,1203.02
2018-08-17,1300.13
2018-08-18,1237.45
2018-08-19,1260.26
2018-08-20,1189.12
2018-08-21,1233.98
2018-08-22,1202.31
2018-08-23,1234.12
2018-08-24,1261.85
2018-08-25,1265.93
2018-08-26,1257.93
2018-08-27,1309.54
2018-08-28,1347.49
2018-08-29,1333.85
2018-08-30,1318.98
2018-08-31,1325.23
2018-09-01,1375.57
2018-09-02,1390.43
2018-09-03,1375.38
2018-09-04,1387.0
2018-09-05,1218.26
2018-09-06,1199.27
2018-09-07,1166.54
2018-09-08,1116.8
2018-09-09,1125.26
2018-09-10,1132.26
2018-09-11,1113.84
2018-09-12,1116.29
2018-09-13,1168.7
