date,ADA,BCH,BNB,CRO,DASH,DCR,DGB,DOGE,EOS,ETC,ETH,HT,ICX,LEND,LINK,MIOTA,MKR,NEO,OKB,OMG,ONT,THETA,TRX,XBT,XEM,XLM,XMR,XRP,XTZ,YFI,ZEC,ZRX
2017-01-01,,,,,79442534.80352214,,2010570.602400617,24125945.298805088,,122565454.2054,707320480.2299999,,,,,,,,,,,,,15969434067.179996,30563622.08786626,11924233.384804787,190515550.81141287,87107005.68347448,,,17057962.007982083,
2017-01-02,,,,,82171726.03555667,,1971899.59017714,23832618.38273833,,125575435.302,723993820.72,,,,,,,,,,,,,16279491709.64,29968897.22504668,12204011.4046424,217335799.0888461,88842331.6807079,,,18042527.19290864,
2017-01-03,,,,,87817670.20485844,,2149144.922891673,24256563.902254235,,129590297.2624,828840137.37,,,,,,,,,,,,,16418969169.54,31416247.78533845,12256879.33289708,216055158.4600409,90063411.59317717,,,18036487.69693052,
2017-01-04,,,,,114263489.5488,,2208580.150186,25444840.659692124,,150987921.0,964886457.6,,,,,,,,,,,,,18211859380.0,31990349.42398544,12980968.083676,248915121.00884,92180338.9944814,,,20713159.89093384,
2017-01-05,,,,,100852302.20493512,,2199719.24814238,24671269.523545817,,139276287.02,884800065.6,,,,,,,,,,,,,16186611483.69,32322483.86842117,12724230.308322033,220312083.835508,89084558.91281624,,,18844982.109072,
2017-01-06,,,,,83898154.5931461,,2589943.212764077,24956634.021660484,,129815025.8706,877339316.1,,,,,,,,,,,,,14413727700.180002,29827152.26629909,12255102.64175898,190706595.2253137,90466335.07609974,,,18382938.64366666,
2017-01-07,,,,,88579246.90436903,,2557778.2427232247,24926091.565738503,,125934931.794,858618646.08,,,,,,,,,,,,,14621925429.44,31807642.089162145,11759801.084957449,179645702.79391107,91768798.70607446,,,18936819.0600596,
2017-01-08,,,,,91016417.558445,,2817116.535416239,23837323.59860276,,128364336.6957,909153525.0,,,,,,,,,,,,,14856860122.5,31401478.14021736,11674919.49967866,186987770.92510515,90476659.52789047,,,18968294.74689635,
2017-01-09,,,,,86816491.399418,,2332714.925271905,24091346.72047655,,123838322.7748,901687123.59,,,,,,,,,,,,,14530797722.98,32495803.50099072,11550545.6430936,186937265.76238632,88373392.54461725,,,19063873.19826,
2017-01-10,,,,,87802169.86054501,,2061225.3779027404,24796037.99663965,,126593252.1743,921078040.86,,,,,,,,,,,,,14602398876.0,32325472.02997332,11516803.259076,183070229.607837,97246495.13448752,,,19168008.47631212,
2017-01-11,,,,,80563227.8556,,1882025.39736,22993087.3602336,,104293609.725,863337570.84,,,,,,,,,,,,,12881456800.0,31248041.164032,10591250.0592,164027767.85999998,94860073.685968,,,17779233.478984,
2017-01-12,,,,,84555543.49937095,,1848374.3341708216,23260422.673370924,,106577289.8415,849779648.2,,,,,,,,,,,,,13080067663.52,31872279.22384975,12442633.294062398,164679702.36117995,92751746.41352482,,,18826100.194020662,
2017-01-13,,,,,88975874.92573275,,1958610.61159098,23364545.73154142,,106572020.5,853557880.08,,,,,,,,,,,,,13390403689.999998,33147920.08095173,11914456.965675505,155465121.75538936,97106668.3775238,,,19283841.7624008,
2017-01-14,,,,,88042525.4725642,,1886093.3718780803,22994758.74313426,,105535388.6864,855605335.54,,,,,,,,,,,,,13331735713.35,34413722.147845656,12411005.625638908,154070117.3945505,100010885.73917742,,,19876761.62136,
2017-01-15,,,,,86877677.0992571,,2227425.7981813685,22522126.18332075,,104850520.7968,859388597.1,,,,,,,,,,,,,13421930389.559998,33742133.65218375,12333356.904229742,150086241.4125508,98648624.79654172,,,20986215.211130187,
2017-01-16,,,,,91282516.83186658,,2101076.724668723,22199844.822140656,,103785809.8357,838857263.16,,,,,,,,,,,,,13444039786.71,33267942.08826432,11896205.186675774,148118427.0363395,98453973.67387336,,,20288638.761235047,
2017-01-17,,,,,100052366.85692976,,2069006.0346746675,22547986.556203783,,106407296.944,894064300.652,,,,,,,,,,,,,14600490666.72,31640349.219961934,12774661.563964035,170799464.33035064,97927063.04792182,,,21007290.17476249,
2017-01-18,,,,,99953375.12438177,,2169042.2535577435,23631431.194860213,,106419710.0526,889006999.6500001,,,,,,,,,,,,,14310923207.14,32207388.493066136,12519620.093622006,166792076.06007072,96877770.18151268,,,21032625.4805044,
2017-01-19,,,,,107132446.51681598,,2207057.8820578493,23058881.605311133,,103537283.667,907581313.44,,,,,,,,,,,,,14553671776.919998,32748919.90578225,11869366.391248044,168262182.68527436,96827468.80822732,,,21637170.19884052,
2017-01-20,,,,,107074613.66851813,,2116669.2615162604,22646378.61331221,,118762472.42,924433687.37,,,,,,,,,,,,,14415144247.200005,32593588.79403717,11934204.91173985,163964223.00153607,95147680.61372672,,,21417439.61259051,
2017-01-21,,,,,105713673.15582372,,2191064.814705,23329667.444551643,,125165184.287,954348061.69,,,,,,,,,,,,,14913675099.999996,33549750.5815281,11741928.789499748,166452699.68011194,97101731.10046808,,,21878303.865559995,
2017-01-22,,,,,107245323.34965444,,2133730.8691555075,22887019.464378465,,121941246.35999998,937288070.52,,,,,,,,,,,,,15015407390.2,33774970.93833954,11820758.387103273,169617508.20182574,97761306.31302908,,,22095118.86866696,
2017-01-23,,,,,105931230.95648772,,2160130.9395187204,21796718.187041525,,123753659.4,940238236.8,,,,,,,,,,,,,14686389889.5,32703267.4721495,11751198.17836766,167393858.49336642,95611581.807408,,,21788205.40211843,
2017-01-24,,,,,98368752.78890347,,1964996.4423350804,21136521.387407232,,119465940.237,921392396.4,,,,,,,,,,,,,14305847337.000002,34406721.91441845,11355264.58241196,162414452.12148184,93254101.6889693,,,21448822.887920823,
2017-01-25,,,,,101794185.21839002,,1986897.452569028,21940071.469510328,,113211081.1242,919984307.2,,,,,,,,,,,,,14457095914.570002,40816161.70917597,10927559.979898391,162909855.24793574,92948081.08235525,,,21030018.8176258,
2017-01-26,,,,,106627033.96560083,,2034297.4599930528,22351962.41787061,,117418901.6274,925546575.59,,,,,,,,,,,,,14793749954.36,47455798.904545,11366891.937674137,165561840.67858744,91542157.87971094,,,20613133.842575103,
2017-01-27,,,,,108674013.52583767,,2121298.193977491,22591116.156508666,,113131407.384,920645190.85,,,,,,,,,,,,,14886008584.230003,45005879.79848133,11202077.42810306,167929079.67577353,92767096.42080083,,,20874375.155675866,
2017-01-28,,,,,108578848.43993431,,2201507.786044938,22751335.08968225,,115349357.9394,923592388.86,,,,,,,,,,,,,14925857446.78,43455537.71136908,11230609.864676813,178209813.9338787,91540591.41203582,,,21088146.632492,
2017-01-29,,,,,108859990.73958217,,2182887.5941754635,22150843.784870405,,114309311.0504,916070678.04,,,,,,,,,,,,,14791156360.889994,46275629.023304105,11267696.698106918,174650800.1824181,91240047.85785268,,,21428040.751753643,
2017-01-30,,,,,113401886.97177544,,2273600.13413985,22116371.55746188,,118745016.56,926009746.0,,,,,,,,,,,,,14900958050.44,47777189.61753892,12522599.198440924,176534432.7200269,92046344.25411782,,,22458906.77493577,
2017-01-31,,,,,113249145.85068782,,2159134.039311732,22926175.7541204,,119673126.0,935080939.4,,,,,,,,,,,,,15658479948.6,46968366.70392003,11974579.54628766,179944445.5730568,90573537.39353529,,,22560700.230486,
2017-02-01,,,,,112635431.91173752,,2210393.986628945,23457869.008010887,,119280574.6899,937165523.04,,,,,,,,,,,,,16021537146.44,49748538.67524585,12102025.314222757,185163729.83676967,94958342.80910964,,,23162977.055166047,
2017-02-02,,,,,115862085.64731029,,2327835.0816233447,22968059.506737,,120609234.9792,946246112.6,,,,,,,,,,,,,16281567675.56,56812134.93802505,12348688.767059634,181597139.0701471,93628258.64241152,,,22922029.06083891,
2017-02-03,,,,,122715315.40051982,,2189453.75568227,23080446.141129896,,119356545.47,961462249.09,,,,,,,,,,,,,16438891650.649996,61935727.56042589,12153648.89032687,176954952.70059502,94060630.64916754,,,22898977.92779245,
2017-02-04,,,,,123952736.16521858,,2146093.3052311894,22698191.00893853,,121849285.8586,997691394.6,,,,,,,,,,,,,16724027954.7,64213882.875428975,12309879.353153815,174053161.09981802,93866637.56086227,,,23418967.521257,
2017-02-05,,,,,119462285.27447972,,2269708.179651864,22937310.354338963,,121067949.2044,985795164.16,,,,,,,,,,,,,16414568373.6,56799931.124629326,11924709.110981513,176261294.44289124,93016208.45330542,,,22899479.407812003,
2017-02-06,,,,,119863404.0052297,,2285318.11882416,22420244.692917004,,128822129.1221,993156145.38,,,,,,,,,,,,,16518579326.0,53287673.30568902,12040904.889916196,176591377.9909114,92702923.5711582,,,22644803.13519189,
2017-02-07,,,,,120415538.11872816,,2272828.596932232,21402840.98471287,,129748522.46,1008409642.61,,,,,,,,,,,,,17026918485.1,61466324.75031179,11932562.98622142,174815612.62518793,92623960.57822593,,,22486895.77498627,
2017-02-08,,,,,122244856.86494102,,2280414.113331599,23061321.966143284,,127313528.1727,1000007109.22,,,,,,,,,,,,,17074874238.12,59063405.442670144,11472907.51465992,177295311.70053118,93500467.73959616,,,22061468.97015516,
2017-02-09,,,,,117214140.6164352,,2226432.7119821697,20947407.65515564,,111413381.9472,965296674.39,,,,,,,,,,,,,16066216466.56,56194481.80091999,11347995.428399883,169506991.25028864,93499517.90965272,,,21208487.527838208,
