date,BTC,ETH,BNB,ADA,XRP,DOGE,DOT,UNI,BCH,SOL,LTC,LINK,MATIC,WBTC,ETC,XLM,DAI,THETA,ICP,LUNA,FIL,ALGO,AVAX,ATOM
2021-07-09,-0.006849,-0.023711,-0.02918,-0.029224,-0.028384,-0.058648,-0.028723,-0.030208,-0.029373,-0.052134,-0.018706,-0.033467,-0.052216,-0.004844,-0.039712,0,0,0,0,0,0,0,0,0
2021-07-10,-0.006172,-0.025551,-0.029528,-0.03001,-0.030907,-0.058648,-0.030563,-0.026368,-0.026729,-0.048581,-0.019036,-0.033467,-0.046576,-0.007784,-0.039203,0,0,0,0,0,0,0,0,0
2021-07-11,-0.006501,-0.025551,-0.028973,-0.023839,-0.028383,-0.067577,-0.026399,-0.029249,-0.029243,-0.050784,-0.020786,-0.031901,-0.04776,-0.00678,-0.038431,0,0,0,0,0,0,0,0,0
2021-07-12,-0.006016,-0.025551,-0.02873,-0.023885,-0.026017,-0.063778,-0.028723,-0.025736,-0.027171,-0.049668,-0.019463,-0.033037,-0.046753,-0.00678,-0.031269,0,0,0,0,0,0,0,0,0
2021-07-13,-0.005954,-0.025551,-0.028797,-0.026745,-0.026665,-0.04995,-0.029984,-0.026027,-0.028567,-0.049875,-0.019221,-0.029576,-0.05835,-0.00678,-0.028374,0,0,0,0,0,0,0,0,0
2021-07-14,-0.005188,-0.025209,-0.027067,-0.026409,-0.025989,-0.049954,-0.029984,-0.028019,-0.028567,-0.049167,-0.015167,-0.023874,-0.058364,-0.005723,-0.025876,0,0,0,0,0,0,0,0,0
2021-07-15,-0.004384,-0.025209,-0.025677,-0.026138,-0.025989,-0.058374,-0.027953,-0.028019,-0.025669,-0.049163,-0.014992,-0.023874,-0.052475,-0.012768,-0.029831,0,0,0,0,0,0,0,0,0
2021-07-16,-0.009792,-0.021801,-0.016694,-0.021862,-0.027902,-0.06119,-0.029488,-0.029248,-0.021761,-0.039917,-0.015229,-0.025029,0,-0.006324,-0.030013,-0.023001,0,0,0,0,0,0,0,0
2021-07-17,-0.007174,-0.022116,-0.013487,-0.022706,-0.027902,-0.059806,-0.028205,-0.027661,-0.020763,-0.039715,-0.014935,-0.025023,0,-0.005861,-0.032997,-0.023194,0,0,0,0,0,0,0,0
2021-07-18,-0.006952,-0.022528,-0.01831,-0.022011,-0.027902,-0.05622,-0.028205,-0.026673,-0.019919,-0.039715,-0.015139,-0.031308,0,-0.004416,-0.026901,-0.023194,0,0,0,0,0,0,0,0
2021-07-19,-0.005382,-0.015905,-0.018455,-0.021669,-0.02736,-0.049835,-0.028205,-0.026673,-0.018986,-0.039715,-0.015806,-0.024981,0,-0.003744,-0.026901,-0.023001,0,0,0,0,0,0,0,0
2021-07-20,-0.004204,-0.020121,-0.015388,-0.025499,-0.026006,-0.04608,-0.031179,-0.027071,-0.020664,-0.039097,-0.015806,-0.028062,0,-0.004053,-0.02698,0,-0.002446,0,0,0,0,0,0,0
2021-07-21,-0.004488,-0.020173,-0.016034,-0.024538,-0.028212,-0.05548,-0.030083,-0.026942,-0.024912,-0.039097,-0.014541,-0.028062,0,-0.003744,-0.02719,0,-0.001596,0,0,0,0,0,0,0
2021-07-22,-0.003662,-0.020279,-0.018245,-0.021198,-0.025628,-0.054943,-0.030082,-0.022124,-0.02176,-0.037294,-0.014068,-0.022761,-0.057165,-0.003742,0,-0.019858,0,0,0,0,0,0,0,0
