,Horizon,R2_FRM_5P,R2_FRM_25P,R2_FRM_50P,R2_DAG,R2_GDC,R2_PCA_1,R2_TCI
1,10,0.789237486020931,0.747198026924377,0.725421643565427,0.73924516138833,0.589434868717751,0.654187037615133,0.776512238615181
2,25,0.72721388450922,0.699114360492412,0.685529292966922,0.699524640804889,0.615400312991385,0.663260865109832,0.719357892787296
3,63,0.720397217477522,0.634976787244269,0.663255605675033,0.664389897382244,0.610619619727687,0.765156981809497,0.692191715976826
4,110,0.679126943484387,0.648719571728167,0.639291939842988,0.724822724263359,0.641733474228747,0.704535537334684,0.703922005946592
